text,stars
"Nobody makes Italian food quite like my dad did, so I'm usually let down when I try any Italian restaurant, but Miele's did not disappoint! 

The restaurant is small, but clean, cozy, and nicely decorated. Our waiter was friendly and attentive, and most importantly, the food was delicious!

My mom and son tried the spaghetti with meatballs--which was great because the sauce actually tasted good and well-seasoned, not like Chef Boyardee, and their meatballs were moist with excellent flavor--while I opted for the butternut squash ravioli. If you love tarragon as much as I do, then I definitely recommend the butternut ravioli. 

The adult entrees also came with a side salad which had one of the most tasty Italian dressings I've had in awhile, and the bread was also delicious.

For dessert we tried the spumoni ice cream cake, which was good, but not my favorite part of the meal. 

While it may not be my dad's cooking, it's still pretty darn good, so I will definitely be recommending it to my family\/friends and be back to try their other dishes!",1.0
"Great cozy atmosphere, the soundtrack for eating was a great eclectic mixture from Queen to Nina Simone. Awesome friendly service and the price is great for deliciously healthy soul food.  
Highly recommended if you want a good breakfast with a side of hipster.",1.0
Service was okay but food was outstanding.  Definitely order the Naan with mango chutney before butter chicken.,1.0
Awesome grooming! My poor little pug has suffered from so many bad haircuts it was nice to have a real professional do a great job. She was very timely and my little puggy looks the best she ever has. Will definitely return!,1.0
It's been there for years and I had never been. Finally went and wow was it good. Defiantly one of my new fav spots.,1.0
"I've been going here on an every other week basis for my work lunches, and I've got to say that it's great for everything that you'd expect from Chipotle's higher-end style and quality of fast food. The burritos are stuffed nicely and the staff was great to me.

The only downside is that it gets really busy if you go during usual lunch and dinner peak times, so I end up not always having enough time to eat during the time allotted for my lunch. I can't always blame the restaurant for that though.

In the end, if you're looking for some burritos or tacos quickly and made with good quality, this Chipotle should suit your needs.",1.0
"This is a new Hong Kong style restaurant, to replace the pho trend.

I had a late lunch there after getting a hair cut in the same plaza, the place are 40% full, not bad for a weekday lunch.
I guess they just took over the place not too long ago? Some of the decor are still having writings of ""pho trend"".

The soup was great, much much heartier than I expected. And it had quite a bit of meat in it too.
The baked pork chop w\/ rice was really good. The overall balance of the dish was really good.

The milk tea that is included in the meal, didn't came for while. After I asked for it, it still took much longer than it should to arrive. Service was a bit slow, hope they will improve in time.",1.0
"Rick is truly a top of the line PI. He knows what he is doing, and he will be giving you all information you need. It will not get better than with him if you need stellar service.",1.0
"We were looking for an elegant, high class meal for clients. This place did not disappoint. 

The meal was not cheap but was worth the cost. The staff was attentive, didn't rush us, had great recommendations and the wine was amazing. 

The food was out of the world. I had an amazing piece of fish table side filleted. It was heaven. 

If you can afford a second mortgage, go.",1.0
"I've tried a lot of jerk places, this one really stands out.

Friendly staff, and this place is very clean.  Varied menu including meat and fish choices, along with soups.

The dinners are great value.  Lots of food, dinners can be split by 2 people really.  But it's so tasty, it's hard to share lol.

Dinners come with rice & peas, gravy, carrots, broccoli, fried plantain and chunks of green cabbage, which are all very tasty.

My favourite is the jerk boneless chicken shawarma dinner.  Perfectly cooked chicken, moist with crispy edges.  They are doing a way better job than most shawarma places when it comes to grilling the meat.

Anyway, I keep coming back to this place.  Great food, great value, highly recommended.",1.0
"Just had our 1st visit here and it didn't disappoint. The service was great, really friendly and attentive. The food, well where do I start, we ordered the Whiski burger and the fish and chips. The fish was so fresh and light, the peas that accompanied the fish reminded me of pick peas in the pod when I was a kid. Now the burger - possibly the best burger I have ever had. Crispy bun, beautiful haggis and the best beef every. Would highly recommend. Great pub atmosphere. They don't take reservations for food but just turn up and be amazed. If you have to wait a the bar for a table, the selection of drinks will not disappoint.",1.0
"This is a great gym if you really want to train. It's inexpensive and there is enough equipment that even during the busiest times you can still get in a killer workout. If your thinking of getting personal training the trainers there are excellent. The head trainer TJ will usually workout with you for the first session and pair you up with a trainer. Whoever you get all of the trainers there are GREAT! 

Sean, who is my trainer, has helped me make some serious gains in the past 6 months after I had leveled out and was not making any working out on my own. With his help I have perfected my form, substantially increased the weight I can lift and have improved my definition. 

As far as the contracts... they are pretty easy to understand not sure why anyone would have so many problems. As far as customer service goes I had a problem where my bank had issued me a new card because it had been compromised. Because of it my payment did not go through and I was charged a late fee. I explained the problem and gave them the new card number and they happily reversed the fee. So I'd say their customer service is pretty good. 

Also, the locker room and the facility is clean and for you parents they even have daycare.As part of the membership they also have numerous classes that are available.

Don't be intimidated away by the negative experience of a few people. It's a great gym to accomplish your goals whatever they are. Go see Sean, TJ and the rest of the crew if you want to get it done.",1.0
"We absolutely LOVE Porkopolis!  As a family we love to smoke our own ribs, and have perfected a recipe.  We have never found a comparable rack of ribs until we tried this place!  We are thrilled to have found a place to eat amazing bbq.  Since trying it out a few months ago, we have been back several times.  We love everything tried from the ribs, pulled pork, turkey, briskey, wings, mac n cheese,  cornbread, the Brady bacon burger.....amazing!   The service eating in is perfect, and take out is super efficient!  My little guy asks for ribs from Porkopolis weekly, and my little girl begs for the Mac n cheese.  Perfect place to satisfy the bbq craving when it's TOO hot to do it yourself!",1.0
"I love this place! WAYYYY better than Bob Evan's. 

I've never had challah bread until dining at Fresh Start, and I was not disappointed! 

Great food, great people, highly recommended.",1.0
"Yum, comfort food.

I went with some friends for dinner here. I got the kielbasa with sides of pierogies (50c extra) and corn on the cob. It comes with a garlic roll and unlimited trips to the salad bar.Well worth the $11-something I spent here.

I loved the kielbasa! I have to admit, I can't remember the last time I had fresh, homemade kielbasa but it was appropriately salty (compared to the packaged ones at the store which are almost always too salty for me), had a nice bite to the outside and was moist. My corn on the cob was actually a whole corn! A lot of places cheap out by giving you canned\/frozen corn or half a corn on the cob, but this one was the whole thing. And it was moist and flavorful. The garlic roll was fluffy, and the pasta and potato salads were tasty as well.

My only criticisms were that one of my pierogies may have been sitting out for a while and developed a bit of a crust on the bottom so it was not as pleasant to chew on, and the lettuce was too ""wet"" so my dressing didn't quite hold on my salad. I mean, I guess if anything, this means they wash their produce?

My friends got heavier dishes (or they just don't eat as much) so they took a lot home. I'm a little jealous they get to eat more later by reheating at home while I actually have to drive there for more.

Will come back.",1.0
"Best sushi ever, can't wait to try it once again. Deserves every penny, in the end you get what you pay for. If you're sushi fan, then you must try this place. By far the best ever sushi in Pittsburgh . The waitresses are so friendly . The environment so elegant, lavish, and classy . I highly recommend this restaurant .",1.0
"Food was great and the music was awesome.   I love the live DJ!!  My kids loved it too and wanted to make sure we checked out the ""cool"" bathrooms and went upstairs.  Can't wait to go back.",1.0
"So we tried ordering from these guys on Memorial Day. I went online and didn't see anything posted about whether or not they were taking the holiday off. When I called, I got put on the answering machine loop explaining that they were taking other calls but did you know that Rustic pizza bla-bla-bla. Anyway after 5mins on hold I decided just to drive over there as I live close by and indeed they were closed for the holiday. Now they could have changed the machine message or posted something on their site, but hey I get lazy too sometime, and actually doing that takes a bit of time and everyone is entitled to a holiday. I was more disappointed than peeved, as my wife and I had drooled over the menu and had taken the time to decide what we would order before we actually tried calling. Plus I was a tad Hangry so there was that too.
For what it's worth,  the Fresh N easy next door is open 24\/7 so I went in there and grabbed 2 DiGiornno  frozen pizzas for 12 bucks and after 20min in the oven were FANTASTIC!! Frozen za has come a long way! So if you are ever at Rustic and they are closed, grab some DiGiorno! It's tastes like delivery! It really does!
Last night, we decided to try Rustic pizza again and so we ordered a half pepperoni\/sausage add mushrooms and half Green and White. We also added a bakers dozen of their baked chicken wings. The order came promptly, and we were pleasantly surprised that it was a woman driver. Our first one ever!
The food from Giant Rustic Pizza was AWESOME! The pizza was HUGE and the topping were bountiful and tasty. The crust was thin and bubbly and crispy, the cheese rich, the sauce delicate and delightful! The chicken wings were also really good and baked to perfection! (Just got hungry writing this and am currently munching on a cold tasty slice!)
I'm glad to have found this gem of a pizzaria nearby and we will certainly order from them again soon!
Giant Rustic Pizza was worth the wait!",1.0
"We are traveling through  Mesa in our RV and our furry baby is having problems urinating slight blood and throwing up bile.  We checked Yelp, saw the 5 star reviews on Central Mesa Vet.  The reviews were spot on.  Dr. Senter and her staff are wonderful, caring and thorough.  She was able to diagnose crystals in our babys urinary tract, gave us suggestions on how to prevent them in the future and meds to make them go away more.  5 Stars from us as well.  What a find!",1.0
Claire is my favorite yogi instuctor. I love this place and ambience.  There is no judgment and you can go at your own pace. Great yoga swag in the studio waiting room. Very clean place..,1.0
"Just FYI, the restaurant name has changed to V's Schnitzel House. Still amazing! 

http:\/\/youtu.be\/cILZ_cB3_so
This porcupine enjoying his pumpkin is me eating schnitzel at Liba's. Its really fresh and the breading is really light and not the least bit salty. Comes with a fantastic dill sauce. I had the potato salad with mine and its really really good. My new favourite neighbourhood spot.",1.0
"This place is SO good! 

I'm from Jersey, and I love a good east coast pie. This isn't typical east coast pizza but it is delicious. 

We got a plain cheese pizza for the kids and they liked it. We also got the tomato basil pie which was great. But the best one we got was fresh mozzarella with bacon and bell peppers and white onion (custom). It was outstanding!! Best tasting pie to date.

I forgot to add, on the bacon pie\/fresh mozzarella pie, the gracious person who answered the phone advised me to get mozzarella with the fresh mozzarella as it does not cover the entire pie. Great advice! I appreciated that. 

Also, I read a review that said the person's pie was underdone. I asked for my pies crispy but not burned, and they were PERFECT!",1.0
"Emily was wonderful! 
Sat in the bar area, whole restaurant was busy on a Monday night at 630p.
Drinks were fast,  ordering was quick. Food was brought out not long after. Great timing on everything! 
Salmon w\/green beans & risotto yummy good, tasty and fresh. Not heavy on salt or seasonings. 
Pork chop w\/mashed potatoes & vegetables very good!
Full & satisfied didn't want to order desert.
Will come back!",1.0
"I started going to My Car Guy a couple months ago simply to get an oil change because I needed one and Adam was offering the lowest price for one out of all the ads I had received in the mail. I've had horrible experiences at ALL the car places I've ever been to, so I figured I'd go to the cheapest one possible. 

Lo and behold, there were a few other things wrong with my car. And I just so happened to be taking a small road trip the very next day. Adam was extremely nice and explained to me what was wrong with my car and quoted me a price. Not knowing anything about cars, I texted my cousin (who is a car mechanic) and asked if he was quoting me a good deal. My cousin agreed that the price was very fair and that was good enough for me!

Since then, I've gone back to him for all my other car issues. He's extremely fair with pricing, explains everything (beyond my car understanding, quite frankly), and even offers a discount for ASU students like me! He also is great about working to get your car fixing as quickly as possible for you! I'm pretty sure they have gotten all my car issues done the same day of the problem so far.

I will definitely be a long time customer :) I definitely recommend going here! Great service and great prices.",1.0
"Great exhibition! Very informative... you can spend an hour or more here.
It's impressive to see the work performed on the bodies. If you don't like to see flesh and blood, or if you have a weak stomach, this is not for you.
The way they have position the bodies is pretty awesome. I highly recommend it! 
PS: the AC is strong so bring a sweater.",1.0
"I met some friends here for Saturday brunch.  It really wasn't that crowded but they were busy.  Inside is hard to configure for large groups and they don't take reservations.  We ended up with the large high top in the middle and it was just the right size.

Service was on spot the entire time.  We even had one person coming late, I think it drug out to about a half hour :), and we were not rushed into ordering.  We did end up not waiting to order.

I had the salmon cake Benedict and it was delicious.  I did not hear any complaints about the food from the table.  Forgot to take a picture until it was about 2\/3 consumed. :(  

Definitely a place I would return to.",1.0
"I went MUG about a year ago, and had no idea it was a full service trim.  I really enjoyed the staff and the cut was great.  We moved away due to work but now were back!

They are quite busy so the best thing to do is man an appointment.  The lady that cut my hair was Jaysmn and she did a fantastic job.  I would highly recommend MUG.",1.0
"If you are looking for someone that is reliable and honest this is your guy.  I needed to get a mini split installed - he told me exactly what he was going to do and how much it was going to cost.  It actually took a little longer to install than he had estimated, but the price did not change.  The last rip off AC guy I used charged by the hour, but I did not realize that until he tried to give me a massive bill.  You will not be sorry for calling Desert Wolf!",1.0
Great food!! Had the Ronin Burger and it was delicious!!! The oxtail chili cheese fries were amazing! It was my 1st time too! Great place and good food!! Just go!!,1.0
"Thank you Chef Chris for an amazing experience of delicious cuisine.  The presentation was exquisite and your passion definitely shows. The best part is that we ate at midnight....who serves such mouth watering dishes?  THE LOCAL!! They actually serve until 2AM for all the late night snackers. This is my new favorite place downtown!! The staff is very efficient, professional and you can tell they love working there.",1.0
"Had a facial with Yvonne and she was amazing! Must get the full facial with extractions because she definitely works on your face! She uses natural products as well so that's a plus! 

I also had a haircut by Elaine and I will definitely come back just because of her! The cut and the color was just perfect !",1.0
"This place is just the best. The good is great. I recommend the crepes and lyoniese potatoes. So so good. It makes me want to travel to Peru (no I don't have my countries mixed up, they have a theme with a few random dishes) but alas the airfare will kill ya for last minute trips to Peru for dinner. Why oh why am I not a billionaire taking trips just for food. All my breakfast love to Pamela's.",1.0
This coffee shop is a very cozy spot .the specialty coffee is amazing and the owner is very friendly. Definitely a great atmosphere to go on a date or with friends for an intimate atmosphere. It has a very homey vibe.,1.0
"One of Phoenix's most underrated trails. The trail is smooth, the Wind Cave is a great place to rest and see animals, and there's even a bonus section if you're willing to take a little risk. Easily worth the $6 park entry fee, especially if you go early or in the middle of the week. Found a pretty good detailed break down of the trail here. http:\/\/www.fuistetravels.com\/wanderings\/windcavetrail",1.0
This is the best Mexican place in downtown madison for sure. Way better service and atmosphere than Los Gemelos. Amazing salsa--plenty of cilantro and fresh onion. The tostadas and tacos are my favorite. Close are the enchiladas verdes. Only skip is the quesadilla for me. Accommodating to groups and small parties-- we come here a couple times a month.,1.0
"I have been to the store a few times to purchase a MacBook, phone charger, an Apple TV and to have my RAM upgraded. 

Each time my questions or requests were handled promptly and knowledgeably by Brad, the owner. 

I would highly recommend this place for anyone looking for great customer service for your Apple products. 

Street parking is usually available in Yonge but if not turn onto the side street north of the shop and look for street parking there.",1.0
"A nice modern place set within the heart of Bloomfield. Very clean, a variety of toppings offerings, and nice staff. Stop in here sometime soon before the weather gets too cold!",1.0
"Absolutely loved it. The energy, the pace, the storyline and of course the music was all amazing. This musical really delivered. Highly recommended!!!",1.0
"Excellent fresh bagels!!  These bagels are just as good as bagels from NYC!  Great service too.  Whenever I am in the area, I will stop by for breakfast.  Loved the bacon, egg and cheese.",1.0
"I don't visit Vegas often, but I go enough to appreciate the value of location and quiet. Situated within Caesars, Nobu Hotel is both in prime real estate as well as being utterly tranquil. 

Contrary to other reviews, I didn't find noise to be an issue at all - I was situated on the 78th floor (lobby is on 72) and there's no way noise from the clubs on ground level are an issue.

The room (we had a double Queen) had a forgettable view but was well appointed, clean and while not spacious by Vegas standards, was certainly not small; the bathroom was a tier above in terms of space (surprisingly so) but the appointments within matched the general room quality: good, but not break-the-bank luxe. I'd peg it around level with the Mandalay Bays of this world, and perhaps a shade under the Wynn or even the Hard Rock, where the suites are pretty cleverly laid out. There's not much to differentiate any of the typical suites between the three I've found (although I've only ever shared an elevator with LeBron James at the Wynn, so I'm biased.)

Nobu Hotel did distinguish itself in that not only were we able to check in at 9.00AM (we were coming from LA so it's not as if we could play the 'we've been travelling across the universe to get here' card) but a late check out (midday) was also accommodated at no extra charge. Kudos.

The gym was sparsely appointed - but what was there was of good quality. The cycling machines (and I'm sure the one elliptical and treadmills) had a touch-screen based entertainment interface integrated which looks very fancy; sadly the internet wasn't connected to them (or wasn't functioning) leading to patrons stabbing away at the screen trying to make YouTube and other apps work only to go nowhere. 

You could definitely see what Nobu Hotel is trying to achieve on the service front; staff were helpful and friendly in a very earnest manner, but a little too mechanical, as if there was a very stringent set of patron-engagement guidelines that must be adhered to. I can't speak for everyone but I prefer a more relaxed approach - but I can understand that in Vegas - moreover in a Nobu themed hotel - that's not going to fly. 

Overall - the niggles are way too trivial to hold against the hotel. I'd definitely consider staying at Nobu Hotel again. Including the multiple taxes that accompany staying at a Vegas hotel, I paid approx $220\/night there for a double queen - definitely solid value.",1.0
"Allgemein
Eine Freundin von mir geht immer sehr gerne ins tialini und da wir in der Gegend waren, dachten wir uns, dass wir es auch einmal versuchen. Wir waren noch recht früh dran, 18 Uhr, aber schon jetzt war es noch Glück, dass wir ohne Reservierung einen Tiscch bekommen haben. 
Das Restaurant hat mir auch gleich vom optischen her sehr gut gefallen und auch die Speisekarte macht einen übersichtlichen, aber auch guten Eindruck. Insegesamt hatten wir hier einen wirkich angenehmen Abend und das Essen war wirklich sehr gut. Ich kann es empfehlen auch wenn es an einigen Punkten vielleicht Verbesserungen geben könnte.
Bedienung
Wir wurden an einen Tisch gebracht und nach einiger Zeit kam auch eine sehr nette Bedienung. Die Dame war sehr zuvorkommend und nett. Anscheindend gibt es aber nur einige der Bedienungen, welche Bestellungen aufnehmen und verschiedene, welche die Bestellungen dann bringen. Man muss hierbei sagen, dass ein leichtes Chaos herrschte, zwar kamen unserer Gerichte an, doch manchmal ein leicht zeitverzögert oder auch wusste die Bedienung nicht wirkich, ob es nun für den richtigen Tisch war oder nicht. Letzteres könnte auch damit zusammenhängen, da die Bedienung noch neu war.
Das Essen
Wir hatten uns jeweils für eine Vorspeise (einmal einen kleinen gemischen Salat und eine Tomatensuppe) und ein Hauptgericht (Pizza mit Meeresfrüchten und Rucola und Pasta mit Scampi in Tomatensoße) entschieden. Meine Tomatensuppe war wirklich sehr heiß und sehr gut abgeschmeckt. Ebenfalls war die Portion von der Menge her sehr angemessen und ein wirklich guter Anfang. Meine Pizza war wirklich sehr groß, der Boden wunderbar dünn, der Teig sehr lecker und der Belag auch wirkich sehr gut. Es war hierbei nichts angebrannt und die Meeresfrüchte waren gut gewürzt, die Knoblauchnote genau richtig und auch die Rucola weder zu bittern oder lätschig, sondern sehr frisch.  Meiner Begleitung hat es auch sehr gut geschmeckt, daher können wir das Essen hier nur empfehlen.
Das Ambiente
Moderne Elememente, hohe Decken, grmütliche Beleuchtung und eine einfache Einrichtung werden hier vereint. Genau das was man von einem schicken, modernen Restaurant mit einem leichten italienischen Flair der ""Einfachheit"" erwartet. Die Tische sind dabei meist einfach Holztische, oft auch bunte Tische, die aber eine gemütiche Atmosphäre verbreiten. Insgesamt ein schicker, moderner Laden, in dem wir uns wohlgefühlt haben.
Sauberkeit
Das Lokal machte stets einen sauberen und gepflegten Eindruck, wir hatten nichts auszusetzen. Ebenso wurde alles immer schnelle abgeräumt und gewischt.",1.0
"I happened across Velocity Auto Connection on Cars.com and was stunned by the great looking car online - I had to go check it out.   I was looking for a car for my daughter and wanted something that would be reliable and in decent condition at a reasonable price.  I've endured other dealerships that promoted cars as having gone through their 'certification inspection' only to drive all the way across the valley to find the car hasn't even been touched.
Not so with Velocity!   The car was indoors, in pristine condition!   Chris was very easy to talk to and so open about all that he did to the car and how much he cares about not only the experience of buying a used car but how much he cares that the car itself is as good as it possibly can be.
I am completely satisfied with my experience buying my daughters car from Chris!   
I truly believe I have found a dealership I can trust and when I need to purchase a car in the future, Velocity Auto Connection will be my first stop!

Great Job Chris!!  Keep it up!  I'm going to talk up Velocity Auto Connection to everyone I come across that needs a quality used car!!",1.0
"I have been visiting all the best Greek restaurants over the last few weeks. Being from NY, we had the BEST Greek restaurant I have ever been to. The reviews for George's are great, and it is true. It's very good. They open at 11 and they get very busy very quickly. The salad with chicken was great. I was so hungry and I still couldn't finish it. They can definitely use some extra help. They were very busy and only one girl taking orders and bringing out the food, and answering the phones!!! Overall, we'll worth your time!!! Go HUNGRY!",1.0
"I really liked it. Loved the cupcake variety. Food was fresh, kept hot, pleasant experience. There will be lines no matter what time you go. Staff is polite and attentive. Went here on a groupon- good wine and beer choices.",1.0
"Called up CPR and spoke with Nathan, very nice, good customer service which is  rare for these types of places so I was pleased with initial contact.  In the industry we would say he was engaged in his job.  Just had the power button to my Galaxy S3 replaced.  cost $75 which I thought was reasonable and what I was hoping to pay before I called.

Took 2 hours from the time I dropped off, they said it would probably take 3.

They don't do appointments, 1st come 1st serve.

The store is behind Ross facing Peoria St.

Comes with a 6 month warranty.

thanks for the good service.",1.0
It's not the size that matters when it comes to food . 32 Shea will knock your socks off. Fresh ingredients but together in innovative ways . The salads and baked goods are amazing . I had a peach and rosemary muffin this morning and omg was it ever amazing . I will be back for a cocktail or two ... I hope !,1.0
"We absolutely LOVE this location. We have been loyal customers to discount for years and years, and this store specifically for about 5. Troy, the old manager, was freaking awesome. The gentleman here are friendly prompt and helpful. I feel very comfortable here, and never question their suggestions\/advice. I am relatively new to writing on yelp, but wish I had started years ago, especially to rate this place! Yesterday is what prompted me to write this though. 

I had taken my vehicle to the dealer for an oil change, and when they rotated my tires stated I had a nail in one that was not fixable, that it had to be replaced. I told them to note it and that I would take it to discount. I had the store order the tire I specifically wanted, and made an appointment to get it replaced. 

Upon arrival at discount, the gentleman greeted me at the bay and asked to take a look before checking me in. Within seconds he stated it was an easy repair, that the little nail had barely brushed the surface of the tire. He pulled the nail out, did a leak check and within 5 minutes we were on our way. 

As a young woman, I greatly appreciate their assistance and honestly. I was more than willing to pay the $150 for the new tire, but instead they were honest with me. My tires are not quite 2 years old, and they said it was a simple fix.

I greatly appreciate every gentleman Ive encountered here, and will continue to praise them and refer to others. Thank you again discount, you have a loyal customer for life!",1.0
"Been living here in AZ for year and I pretty much come here about once a week. I love this place!

I usually order the same thing, a mini-chicken katsu with extra vegetables instead of rice, so I can't attest much of the other items on their menu. 

The macaroni salad is fresh, the vegetables steamed, the katsu sauce a good blend of sweet and spice, and the chicken katsu fried to crispy perfection. 

I also usually call my order ahead and pick it up. Saves a lot of time. I swear they either recognize my phone number or my voice because they never ask me for my name anymore. As soon as I walk in, they never ask me what I ordered either and I just hand over my credit card while they hand me a bag of my food. If you don't call ahead, depending on what you order and how many people are there, it can take anywhere from 5-15 minutes for your food to come out.

The staff here is super friendly and nice. The older woman behind the counter always has a smile on her face whenever I see here and wishes me a good day. 

On top of that, it's a local business (I believe) and I much prefer supporting small business instead of some huge fast food chain.",1.0
"I would pass this building so many times without even realizing it was a restaurant.
It's in the same plaza as the Running Room and KFC on Hurontario and Steeles.
Quite honestly, I thought it was a church, or part of a the church behind it. 
I just never noticed it!

I didn't mind the food here, I had to give it a second try before I wrote a review.
First Visit:
I really enjoyed my jambalaya pasta. It was small for $19 though. If I didn't have so many appetizers I would've finished it all and still been hungry.
I liked the crawfish and oysters and this was the only time I've tried calamari that I didn't mind (I usually don't like it).
I wasn't a fan of the frogs legs.

Second Visit:
We had the frogs legs (3 for $10)
Pitcher of Louisiana House beer ($14) it was pretty good
Calamari (it was good!)
Greek Salad
Coconut Shrimp
King Crab ($24)
And Salmon
I ordered the seafood penne ($19). I found the sauce watery and lacked flavour. I definitely like the Jambalaya pasta a lot better.
I found the portion size for this was small too, I finished it!!!!

I wish they had fresh ground pepper and grated parmesan cheese for the pasta (this is the second place I've been to recently that didn't offer it).

For dessert we had the apple pie (yummy!), a chocolate ""sundae"" ($4, came with caramel sauce. I didn't like it), and the tiramisu! Super yummy.

The service was not bad, we did have to ask for water refills and the waitress wasn't  around too much.
I would go back again though. The place gave me  good vibes and despite some things about it that I didn't like, there were more things that I did.",1.0
"If you ever get a chance to eat here, I suggest you try the croissants. Everything was super delicious! Even my mother, who is very picky towards non-Vietnamese food, wiped her plate clean. Everything was a pretty nice portion, the price is decent although if you let your stomach rule, the bill might end up quite high since everything is drool worthy just from the description (this is from experience, guys).",1.0
"Our new go to ramen spot here in Vegas and we've been to them all. Not to say that others are junk but this one is now our favorite. It's a little small, but all the best places are. 
 
We are what's scientifically known as fatasses and you'll soon see why.  Keep in mind, the following was only for me and my 5 foot girlfriend. We started with the gyoza and it was seriously good. My gf ate almost all of them and she usually only eats one or two pieces. Then we had an egg with ground pork bowl, which was also very tasty, kinda like shin sen gumi in LA. We also got the small curry bowl (because I love curry) and it was on point! I would come here for just the curry, even though I would have to order a ramen just because my stomach is built that way. 

Those were just the appetizers. Which we demolished. Then we got our ramen. I believe she had the shoyu ramen which I didn't really get to taste, well, because she ate it all. I got the tonkatsu shoyu ramen. I really liked it because usually the tonkatsu broths are a little on the heavy side but this one was flavorful and light. I would like to say we took some home, but no. We finished everything. 

So anyways, we got dessert. Not just a little. We didn't save room for it at all, we just kinda stuffed it in there. We got the Vanilla mochi ice cream. This was only ok. My gf didn't like the skin because it was kind of hard. But we got the mango cheesecake and that was good! It was super creamy. So creamy in fact in inspired me to get the New York style as well. This one was eh.. Only ok too. It was hard and not as creamy. Or maybe it was too cold, probably because we got it after they already closed. 

This is definitely the spot to go if you're craving a ramen fix.",1.0
"It's been a lazy review holiday season so trying to hammer these out in tow. What more needs to be said about an overly recognized deserving Michelin worthy establishment such as JR! We thoroughly enjoyed our thanksgiving dining experience and despite not making it to the regular restaurant due to full booking L'Atelier is definitely no second rate backup plan.

Always the best service level authentic French ingredients and attention to quality. I've dined at L'Atelier in Hong Kong, Tokyo and Singapore and LV keeps par with the best of them. How can you go wrong with France imported foie gras anywhere right?! However beware of booking issues as last minute may get you no where unlike other cities since Sin City will never lack fine dining patrons who come from far and near.",1.0
"Dorothy Stone and Ori Dagan were playing at Jazz Bistro last Sunday, so my parents and I went there to watch them. They are AMAZING! I am not big on jazz but the music and performance were just awesome! I totally fell in love with Ori Dagan, he is so talented and handsome :-)
Now about Jazz Bistro. The place is really nice but the tables are very close and you can hear all conversations going around you. I just hate when people talk during the performance, it is such a disrespect to musicians... Food -wise, I had scallops with risotto and my parents had halibut and steak. The food was good, though my risotto was a bit mushy. Wine selection could be better - we had a hard time picking decent red wine and didn't like our choice anyway.",1.0
"A new restaurant in the Yonge and Sheppard area.  The food is served in tapas style.  I dont usually like going to these types of restaurants but i really like the atmosphere at this place.  We ordered the kimchi mushrooms, crsipy shrimp, sweet potatoe fries, grilled salmon, beef and pulled chicken tacos.  Overall the food was very tasty. It didnt fill me up entirely but that wad expected from a tapas place.  I would come back here again for drinks with friends. The entire front of the restaurant is open in the summer so it has a very cool patio feel.  There is enough variety of alcohol to choose from.  I'll come back again!",1.0
"Great coffee and friendly staff! We went there after dinner so we didn't try any of the food, but maybe we will the next we are passing through town.",1.0
"Every body, new owners!
Food was good and service was fast.
Server had a big smile.
Best wishes!",1.0
"The food is really good here! I got the 14"" pizza with the wings and fries. The pizza was good. I loved the dough! Now the wings were the best! I had them Cajun style and it was BOMB!!! They were crispy on the outside and juicy on the inside. The Cajun flavor was perfect. A little on the non-spicy side but overall delicious! This place is very close to home so I'll definitely be going back.",1.0
"Friendly staff. Yummy pizza and calzones. Spurge on the chicken sorrento ... Chicken, ham, eggplant, cheese. Yum!",1.0
"Just tried out this place! What do you mean the food is bland? Loved the noodles & the sauce! Sauce was spicy, sweet & flavorful, all at the same time. I thought the sauce was very original & am eager to try their other sauces, it was so good. This is also not a service restaurant, you get into line, put in your order, pay for it and they bring you the order.The dishes are only as creative as you make it - you can specify any of the ingredients to your taste. I don't like my sauces too spicy but that is what the sriracha is for; when it comes to spiciness, it's such an individual taste, you can always add it & make it as spicy as you want! I won't order a dish again if it's too spicy. The noodles were great!  Just right, not mushy or overcooked, just the right texture. This place is the best of the asian fast food casual places I've been to lately.",1.0
"Tuesday night adventure starts like this... We walk in, are immediately greeted and brought to the lobby. This little swanky couch and coffee table are inviting and we can't wait to sit down. The host brings us a couple drinks to enjoy while we wait for the rest of our party. 

Everyone arrives, plus one. The staff happily accommodated our need for an extra setting and brought us to our table right away. Service throughout our evening was top notch. Our waiter seemed to know when to check on us and when to leave us to it. He provided the kind of service I hope for. 

They don't serve Redbull and Vodka? Is this trending in downtown? Ok, I'll try their freshly prepared Ginger Ale. I added vodka and it was delish. Make it a double!

Every morsel of everything we ordered was AMAZE! Brussels Sprouts, Roasted Beets, perfectly tender street tacos, 'Lobstah' Mac n Cheese, Arancini and Chicken and Waffles! We were pigs and happy to be so. 

The food was impressive and the atmosphere was warm and lively. Generally speaking, I'm a 'louder than most' person. This place was happening and I was able to laugh and chat at my normal boisterous tone. If you're looking to read a newspaper while dining this isn't your spot. It's not a 'library' and that's a great thing!

Cookie dough dessert was strange. We saw it in the menu and were all curious. Then they brought them out with the check. We laughed and laughed... They are exactly what the menu says they are 'mini cookie dough bite'. It tasted just like a bite if cookie dough.

I have my eye on a few other menu items; I'll be returning soon!",1.0
"Most people I'm sure like this place. Some I'm sure hate it. Not for kids at night anyway. 
I had great time. Very interesting place. Like Hollywood and Vine on steroids. Some things some would call inappropriate, gross and distasteful but I knew what to expect and had a great time.",1.0
