text,useful,stars,date
Gets the job done. Lots of free apps available. I would buy a second one.,1.0,1.0,2016.0
It is slick and a little hard to hold; otherwise it's great.,1.0,1.0,2016.0
"I had a 1st gen Fire and enjoyed it but this one is a lot more fun. Love the dual cameras, the more user friendly interface and the ability to add apps from google play, so my apps are in sync with the apps on my phone. Would definitely recommend to anyone looking for a versatile tablet.",1.0,1.0,2016.0
"OVERALL, HAVE LOVED ITEM, EASY TO CARRY AROUND AND USE.",1.0,1.0,2016.0
"Other members in my family had a Kindle Fire, and I saw how great it worked so I got one. I love it.",1.0,1.0,2016.0
"Once connected to my wi-fi, it would not connect to daughters wi-fi when I visited her. The loading time for programs is really slow. Oh well, what did I expect for only $49??",0.0,0.0,2016.0
"Been reading reviews for months. I decided to take a chance when I saw this on sale for $10 off and I am glad I did. I love to read and reading is easy and relaxing, I dont have to worry about losing my place and Amazon always offers up the next book in the series so I can continue reading with very little interruption. I know that some have complained about missing pixels on the screen, mine was just fine, maybe they have conquered the pixel problem. Highly recommended.",1.0,1.0,2016.0
I love my kindle I take it everywhere with me. It's lightweight fits in my purse just great deal!,1.0,1.0,2016.0
I got this because I love to read. Lots of books on it. I really love the battery life on it. I can go a week with one charge on it. No complaints except now I got to find time to read all the books on it,1.0,1.0,2016.0
It is a great tablet. Both of my kids have one. Would buy another one.,1.0,1.0,2016.0
Worked well just was misinformed of the ability to download Google Play... Was told it was easy to.,1.0,1.0,2016.0
I gave this to me niece as a christmas gift and it she was very happy with it.,1.0,1.0,2016.0
Enjoying my gift Amazon and taking it everywhere I go.,1.0,1.0,2016.0
I bought this tablet for my 8 year old son and he loves it. You can't beat $50 for this tablet. Not the most powerful or the best screen but compared to anything in this price range it's great.,1.0,1.0,2016.0
"I bring it with me every where. I read my books on it, surf the web, and play my favorite games on it.",1.0,1.0,2016.0
I bought this tablet for my son to watch movies and play games on and it has proven to be a great tablet so far. Would definitely recommend this tablet to any other buyer. It is tough and sturdy.,1.0,1.0,2016.0
I own many tablets but for 40 bucks this was a no brainer. Great buy.,1.0,1.0,2016.0
"Traveled for work to an island for 6 weeks. Was great for plane rides there and back, as well as on the island with me always being on the move",1.0,1.0,2016.0
This thing does everything and only 49 bucks I use it everyday,1.0,1.0,2016.0
I love my Kindle Fire 7. It's the perfect size cause it fits in my purse for easy travel. I take it with me just about everywhere I go. It's easy to read and use.,1.0,1.0,2016.0
"I needed a tablet to play games, watch movies and so on while traveling. I didn't want to spend a lot of money. This tablet meets my expectations.",1.0,1.0,2016.0
"This is what it has come to. You can now buy a quality tablet for $50. Amazing! Works well, just couple things. It uses amazon app store, not, Google play store. It runs an OS called Fire 5.0, which is based on android OS. So you may not find apps that are available the same as android. Of course, all of the big name apps are there. But if you want to hold a good quality piece of hardware in your hands for not a lot of money, this is a great choice. Amazon has a philosophy. They want to make money AFTER the sale. So that's why they get you in at a low price. Also, they have created a revenue stream by selling ads. When your screen times out, it will post a ""screen saver/wallpaper"" that is an advertisement. If you want, you can go to your amazon account, pay a one time $15 fee (per unit, not per account) to get rid of them,",1.0,1.0,2016.0
I bought 2 tablets. One for my oldest daughter an then one for my husband. Haven't had any issues with either. About to buy another one for my youngest now,1.0,1.0,2016.0
My grandsons are very entertained with the tablets.,1.0,1.0,2016.0
Tv look good in my room so I kind see videos thats good for me! !,1.0,1.0,2016.0
"I always liked reading books in physical form, but it just got to hard to carry around. Plus, my bookshelf was too full. This solves both problems!",1.0,1.0,2016.0
"easy to use, practical, bigger than a phone smaller than an ipadeasy on the eyes. the only draw back is the touch screen needs to be easier. one must tap harder to open the apps. otherwise very satisfied with this item",1.0,1.0,2016.0
"The price is right for a kid's tablet. If they break it, I won't be very mad. It's easy to set parental controls too.",1.0,1.0,2016.0
"Had a first generation Nook, this was way more than I was expecting. Plus the Prime membership is worth it just for shipping !",1.0,1.0,2016.0
Its just enough for my 3 yr old. Enough storage space. Easy to navigate through.,0.0,1.0,2016.0
"It is an affordable tablet and thaks to Amazon, you are able to have a variety of music, games and films.",1.0,1.0,2016.0
Easy to use and can put parental blocks on it so that the kids don't get into what they shouldn't.,1.0,1.0,2016.0
We bought this tablet for a 8 year old boy. Works really well. We have had no problems with anything. It is used primarily for games.,1.0,1.0,2016.0
This is the 2nd fire tablet ive purchased. The first was for my daughter ans she,1.0,1.0,2016.0
"Worked fine for a month, then refused to take a charge. Returned to best buy, and advised that amazon like to handle their own warranty issues. Stuck with a store credit card. I suppose it will get used, but not impressed with the product at all",0.0,0.0,2016.0
"I bought this for my 8yo daughter to replace a Trio tablet that didn't even last 2 months. It has been fine for my daughter for playing games, checking email etc. No complaints here.",1.0,1.0,2016.0
"It works well w/ existing prime members for videos. The device can be enabled to utilize amazon free for parents to control contents on the device (games, videos, books, etc). but there is a monthly charge to the service.",1.0,1.0,2016.0
Easy to set up parental controls and email notification are a great tool on the tablet,1.0,1.0,2016.0
This movie could have been a little more action packed. Ok for what it was,0.0,0.0,2016.0
Processor is pretty quick. Screen resolution is fantastic. So far they have been a great value.,1.0,1.0,2016.0
I brought this tablet for my granddaughter she played her brothers and I want her to have one,1.0,1.0,2016.0
Okay don't like the setup. I like Android way better. Cannot download you tube. It is for my six year old who has lost 3 3ds xls if he can keep this one from damage's for 6 months he gets an up grade.its very small,0.0,0.0,2016.0
Who needs a laptop that takes up so much space? Go for this Amaon Fire that fits in your hands. It has capabilities for multiple accounts and time limits for children...or even your spouse. Worth the price and very convenient. No lap required.,1.0,1.0,2016.0
This is a good tablet for my daughter. Does everything she needs it to do.,1.0,1.0,2016.0
Finally a kindle for mom! Great value for the price!,1.0,1.0,2016.0
"Screen, camera, and processor don't perform too well but for the price you pay, it's definitely a bargain.",1.0,0.0,2016.0
My daughter enjoys that tablet a lot. Also the amazon free time app is great for kids.,1.0,1.0,2016.0
Good tablet. Easy to use. Good for anyone who likes to read.,1.0,1.0,2016.0
My daughter loves this. Having access to her favorite apps and games is great without all the adult content.,1.0,1.0,2016.0
My daughter loves her kindle. She enjoys being able to watch youtube and Netflix. It's a perfect size for her.,1.0,1.0,2016.0
"I was worried about what I'd be compromising with a 49 dollar tablet, but this kindle is extraordinary for the specs. Yes it has a mono speaker and it's not HD but it's a fast performing tablet and you can't really tell. I don't regret this purchase at all!",1.0,1.0,2016.0
Got this for my wife and I think she was able to use it maybe a week before our kid stole it. He loves the thing.,1.0,1.0,2016.0
#NAME?,1.0,1.0,2016.0
Good starter tablet. Best used as a book reader. Not really for business use,1.0,0.0,2016.0
Very satisfied with the size and performance and a great deal,1.0,1.0,2016.0
PPI too low for reading.. kinda regret getting it.. should've gotten a used ipad instead.,0.0,0.0,2016.0
"Table overall was ok but after 30 days it wouldn't work, and there was no warranty after 30 for Best Buy so I just waste 30 for nothing",0.0,0.0,2016.0
"My 8 year old daughter loves it. Easy to use. She watches movies, plays games, and does homework on it.",1.0,1.0,2016.0
"gift for mom,perfect for her enjoyment,good picture",1.0,1.0,2016.0
Perfect Tablet for our Son we bought it for his 9th Birthday it works great and he couldn't be happier great Tablet.,1.0,1.0,2016.0
I bought for my grand child. She loves it uses it a lot,1.0,1.0,2016.0
Bought this tablet for my mom who has never owned one before. Honestly for only 50 bucks this thing is pretty good. It can have a bit of lag from time to time but otherwise very nice. My wife had a first gen kindle fire when they came out. It cool to see how much this Amazon has matured their OS.,1.0,1.0,2016.0
Great for my daughter and my mom they love it!!!!!,1.0,1.0,2016.0
"Pick up 2 for my girls who are preteens, and for the price it does everything plus more. I can monitor them without them knowing. Links straight to your amazon account, would highly recommend this.",0.0,1.0,2016.0
"I had been holding out for an iPad mini, but when I took a look at this tablet, it became clear that the iPad was a waste of money. I am really happy with this tablet.",1.0,1.0,2016.0
"I use a Kindle Paper White for all my reading. 2 hours plus a day. But I am always disappointed when it comes to looking at maps, pictures and diagrams. Although the battery life is much shorter than the reader and the screen is not glare free, the picture is great for these old eyes!",1.0,1.0,2016.0
This tablet has been just what we were looking for to introduce our children to tablets. The price is excellent!,1.0,1.0,2016.0
"Great tablet for my kids. Not as many features as an ipad, but also 1/4 of the price...",1.0,1.0,2016.0
This was a gift for our daughter. We have downloaded movies and game to it for road trips. She loves it. Super fast. It works great. Picture is beautiful! Get it if you like good electronics on sale!,1.0,1.0,2016.0
I didn't buy it for the tablet purpose I just bout for an eReader and it works fine,1.0,1.0,2016.0
"Great for the price! Love that there are so many free apps, games, etc I can down load through amazon prime. There are some apps not available for down load like Instagram but not a big deal. Happy with purchase!",1.0,1.0,2016.0
if you just want something basic cheap and cannot afford something better then it would be fine. But I needed it to do certain things that the other one was to small to handle.,0.0,0.0,2016.0
"This is used in a work environment. Our tech support team chose this particular tablet for all of us. We use it for contacts, work trail record keeping, and customer support, and are very pleased with how much we can do with it. I say, excellent choice.",0.0,1.0,2016.0
Amazon ' s iPad basically and better in my opinion.,1.0,1.0,2016.0
We got this for my son to use as a reader and also do audio books with read along. It has been great. He had a laptop but that is too large to be practical. This works perfectly for him.,1.0,1.0,2016.0
I love that my son loves to read and all so the Kindle is perfect for him. It updates and is very easy to use. I don't like that it's as fragile as it is. My 12 year old has plenty of electronics but the screen has already cracked on this one. I'm not too happy about that.,1.0,0.0,2016.0
Mucch better than my previous tablet. Runs great and fast. Best decision ever,1.0,1.0,2016.0
"I have enjoyed this Kindle Fire. Each day, I find something new to explore and I'm thrilled I purchased it.",1.0,1.0,2016.0
Great non cheap looking tablet at a bargain compared to other brands.,1.0,1.0,2016.0
I have been so impressed and my kids love it as well.,1.0,1.0,2016.0
"Great little tablet, but I was disappointed it did not wake/sleep with productive cases.",0.0,1.0,2016.0
I purchased Kids edition for a gift and got this one for myself. The price was great. This is my third Kindle.,1.0,1.0,2016.0
I wanted a simple tablet to be able to download ebooks from my local library and get some more reading done. This definitely fits the bill! It's portable and slim and I can take it anywhere. Would definitely recommend!,1.0,1.0,2016.0
Excellent for minor task. Excellent for Video watching.,1.0,1.0,2016.0
"This is one great tablet. I download books from my local library and read them on the go. I love the WiFi and everything about this tablet. I only paid $49 for it, but it is awesome!",1.0,1.0,2016.0
I got this tablet for a 5 year old. It has been serving its purpose. I am please.,1.0,1.0,2016.0
If You Want a Regular Tablet With a Low Price Get This Especially if you have a Amazon Account Camera not that Great and Screen kind of low But For $49 Good Price i Like It,1.0,1.0,2016.0
It's not the biggest or fastest but for the price it is perfect! It's a great little device that works well.,1.0,1.0,2016.0
I purchased this kindle to replace one I had for several years. So far it has preformed great. Easy to use and holds a charge well.,1.0,1.0,2016.0
Nice inexpensive tablet for my grandson to learn on and play games.,1.0,1.0,2016.0
Wonderful tab. Great for beginners or advanced users. I sugg st a memory chip,1.0,1.0,2016.0
great tablet. it's great for playing games and reading.,1.0,1.0,2016.0
easy to use very portable. I now have 2 fire tablets the 7 and an 8.8. the new 7 is so much faster.,1.0,1.0,2016.0
Amazing for the price. Exactly what I needed and perfect for trips.,1.0,1.0,2016.0
Great low priced tablet. Got it on sale and it does exactly what I need it too.,0.0,1.0,2016.0
Bought 2 of these as Christmas gifts. Does everything it needs to do.,0.0,1.0,2016.0
"All I can say, as soon as I opened this tablet it never ever turned on, I was so upset as I've followed the troubleshooting steps from other users online and still it never worked, I fully charged the tablet and tried again and still it never turned on. I had a very hard time at the best buy returning this item; had to spend an hour and explained the situation to them; they never believed me this item came to be defective; after storming out and after a while; they have decided to accept the return and gave me credit for it.I would never buy an Amazon product ever again. piece of junk, bad quality product.Thanks,",0.0,0.0,2016.0
I bought this gor my daughter she enjoyed that she was able to stream her videos and also do her school work.,0.0,1.0,2016.0
Best bang for your buck for a tablet for a kid to start off with,0.0,1.0,2016.0
Has all kinds of games and apps for kids. Very fast.,0.0,1.0,2016.0
"Great price for the fire, my other fire stopped working after 4 years, I logged into amazon, and it updated the new one with all my apps",0.0,1.0,2016.0
"Nice little tablet, no frills involved. Small, lightweight with a decent battery life. Easy to root and replace the software with Android",0.0,1.0,2016.0
The tablet seems to be working well so far. It is easy to use. Has a good volume sound.,0.0,1.0,2016.0
It is a very good buy at this price. Easy to carry,0.0,1.0,2016.0
"All members of the family can use it, children and also seniors",0.0,1.0,2016.0
I got a great deal on this tablet after Thanksgiving. It is for a friend that's not to tech savvy. She will use it to watch movies and read books. It already has all of the apps on it that she will use.,0.0,1.0,2016.0
I downloaded dozens of books and stream movies and tv with no problem in a wi-fi setting. The battery life is not too great. I can stream for about 3 hours and need a recharge but it's great for the price.,0.0,1.0,2016.0
Good tablet for reading books you love... still need to get used to it since all I have used in the past are apple products .,0.0,0.0,2016.0
Tablet compares to my Samsung tablet that I paid over $250 for.,0.0,1.0,2016.0
I bought it for my husband as a birthday gift. It's perfect for his movies.,0.0,1.0,2016.0
The Kindle Fire is FABULOUS! I have kids ages 4 to 16 that utilize these devices every day so they get lots of use and wear and tear. We haven't had any problems and Amazon customer service is top notch.,0.0,1.0,2016.0
I purchased this for my granddaughter to read books and it was perfect.,0.0,1.0,2016.0
"Good purchase, suits our needs at a reasonable price.",0.0,1.0,2016.0
Me and my husband love them ..we bought 2 for our kids and they love them so easy to use .... and the kids profile is great the tangerine is a great bright color too,0.0,1.0,2016.0
Me and my husband love them ..we bought 2 for our kids and they love them so easy to use .... and the kids profile is great,0.0,1.0,2016.0
Got this on sale during Black Friday. Great little tablet for the price. It isn't fast but gets the job done.,0.0,0.0,2016.0
"Bought for my nephew for Christmas. I'm sure he will enjoying watching movies, reading books, and listening to music.",0.0,1.0,2016.0
"Hi my name is Stephanie and I teach grades K-8 as a resource room instructor. I help to improve upon my students' reading and math learning goals and skills, and this tablet is great. I recently signed up for a trial membership with IXL, a skill-based website for kids. My students are able to work on their individual skills on this tablet in my classroom, and having it is a good resource. For $50, it is affordable and a great resource to have. Thank you, from Stephanie",0.0,1.0,2016.0
You can absolutely not beat a Kindle fire. Unless you are my 7 year old son. Haha. But seriously at the price and the beatings they take they are worth it every time and with the cloud storage I don't even mind having to replace it every year.,0.0,1.0,2016.0
"I got this to test it out to see if it would be good for my nieces' and nephews' Christmas gifts. Got to say, impressed. I went ahead and purchaed several more. I mean, it is not a Nexus 7 or Galaxy Tab, but for the price point, you really can't beat it. The expandability is also impressive, too",0.0,1.0,2016.0
"table is great, works good have had no problems with it and would recommend to a friend",0.0,1.0,2016.0
I got it for my kids and they love it they are always playing with it,0.0,1.0,2016.0
"like it a lil slow on boot , needs more freed space for other apps if i knew would have gotten 16gb",0.0,1.0,2016.0
"This is a great tablet for my elderly mom. Compact, but easily readable.",0.0,1.0,2016.0
Bought this for my godmother. She loves it to pieces.,0.0,1.0,2016.0
Bought this for my five year old and she loves it.,0.0,1.0,2016.0
This is the fourth one I have bought. I love them. So easy to read books or go online.,0.0,1.0,2016.0
This is a cool tablet for entry model. has everything you need to get going. Its a little difficult for a child but they can catch on quick.,0.0,1.0,2016.0
Bought the Fire for my son. Excellent product for the price.,0.0,1.0,2016.0
The Tablet works great for the price it cannot be beat. For those concerned about the limiting of apps to Amazon Marketplace there is a downloadable hack that will install Google Apps. Just look it up on Youtube and you are all set.,0.0,1.0,2016.0
Purchased during Black Friday sale 2016 as an impulse buy. Great little tablet and great value!,0.0,1.0,2016.0
"I bought for my wife cause she couldnt see apps on her phone. This works great, now if i could just keep her from shopping",0.0,1.0,2016.0
Works well. Very bright and easy to read. Can watch Amazon prime with ease. Excellent choice for an additional way to access technology.,0.0,1.0,2016.0
Great value. Easy to set up. Light weight nd very portable. Will provide hours of entertainment for my child.,0.0,1.0,2016.0
I bought this as a gift for my wife for college and she practically lives on it and even does her homework on it! She said that it saved her when her laptop died and needed to be able to complete her school work .... if she's happy I'm happy.,0.0,1.0,2016.0
"Purchased for my father, 84 years old! Easy to use!",0.0,1.0,2016.0
I love my tablet I can complaint about it that's the best deal for the year,0.0,1.0,2016.0
Nice for my daughter good product reliable easy Carrington convenient,0.0,1.0,2016.0
This is a great device being utilized by my 5 year old for interactive learning activities. Don't have anything wrong to say about this. This is a great buy.,0.0,1.0,2016.0
"I love this fire tablet. I can do anything on it, and my 5 year old loves playing games on it too.",0.0,1.0,2016.0
"It's nice for the price, nice gift for kids and grandparents",0.0,0.0,2016.0
"I ended up buying this tablet for my grandpa for Christmas , I started setting it up for him and found out I loved it. So I bought myself one, my grandma one, and we adopted 6 kids for Christmas this year and bought them all one. It's easy to use and great for all ages. I also love that they use the Apple Store so I can get my favorite apps and games on it. This is by far the best tablet you will ever get for less than $50. And it now comes in fun colors!",0.0,1.0,2016.0
"I bought each of my grandchildren 9-7 and it is easy and durable for them. Just don't like that we can't use Google on it. Other than that, they/I love them.",0.0,1.0,2016.0
I bought this for my grandson n a adult friend n they both enjoyed it. Great buy.,0.0,1.0,2016.0
"It is not the greatest tablet I've used, but it is by far the best value for the money.",0.0,1.0,2016.0
Easy to use and great clear image. Only use it as a digital book/magazine. Don't use camera.,0.0,1.0,2016.0
Great for reading and for browsing on the web. Perfect size!,0.0,1.0,2016.0
Very easy for our children to use and enjoy for road trips.,0.0,1.0,2016.0
You get what you p ay for and more for this tablet. I would only go with a kindle or an ipad and who wants to pay 4-6 times as much when kids are hard on things.,0.0,1.0,2016.0
Good tablet for the price. Works as well as a more expensive model.,0.0,1.0,2016.0
what i read about it looked like a great gift for my grnaddaughter,0.0,1.0,2016.0
I like this Fire...First time...love the books and apps,0.0,1.0,2016.0
It was a Xmas girt for my granddaughter but read on it's abilities,0.0,1.0,2016.0
"Easy to operate, a child can use it, mean apps. The camera and chat an Time are a very good feature. Amazon make it easy to use.",0.0,1.0,2016.0
"This is my first tablet and I think it is wonderful. I can do so much on it and I use it everywhere I go. It's the perfect size for me because it fits in my lunch bag and my apron pocket at work. I can do all the same things on it as I do on my laptop computer except edit spreadsheets and text docs. However, I can view them on the tablet.",0.0,1.0,2016.0
"User friendly, affordable, nice features, good battery life",0.0,1.0,2016.0
Tab is good and fit for my req and battery life is also gpod,0.0,1.0,2016.0
This was for my grandson and he loved it especially because of alexis app,0.0,1.0,2016.0
"Very disappointed that in order to get to my books, I have to get through ads. Didn't have this on my first Kindle Fire.",0.0,0.0,2016.0
I bought the tablet as a gift for a friend's daughter in another country and they just luv it. She is the talk of her province because of the usefulness and learning games that came with the tablet.,0.0,1.0,2016.0
My 10 year old loves this tablet and I loved the price. Very easy to use with my Amazon account.,0.0,1.0,2016.0
This was a great purchase i do not regret buying it my son enjoys playing with it alot!,0.0,1.0,2016.0
For the amount of money it is actually a good tablet.,0.0,1.0,2016.0
Love it! It's an awesome item and my mom loves it! She wanted this and is not computer savvy so she is more familiar with it since my daughter had one,0.0,1.0,2016.0
Haven't personally used this tablet but my niece likes it.,0.0,1.0,2016.0
"Good for the price, but that's not it! The interface is clean as ipad and but there is limitation in app stores. Initially I tried to use this Fire tablet to cast videos to my TV which has the Chromecast embedded. I have not figured out how I can do it. Beautiful display, easy transition from my paperwhite, connected easily to my wifi. I haven't done much yet except read books. It looks so pretty! TANGERINE is so pretty! Good Price as well!",0.0,1.0,2016.0
It is not an out of the world product but for the price point it is what it is said to be . It does what it advertises nothing more or lessA little slower compared to Samsung Tabs or Ipads but again less then$35 on blackfriday cant complain,0.0,1.0,2016.0
"I wanted an inexpensive tablet for muy son, but still wanted good quality.....it doesn't exist....it does exist this 50 dollar tablet is perfect for him to surf the Web and play his game, my son has it since a year ago go and no problems, so I got one for my nephew.",0.0,1.0,2016.0
I bought this tablet for my 9 yrs son. He loves it. It'd the perfect size for him.,0.0,1.0,2016.0
"If you are looking for big banks for your bucks with an Android tablet, you can rarely go wrong with the Amazon Fire tablet. And if you are invested in the Amazon ecosystem, you definitely should have this tablet.",0.0,1.0,2016.0
"We bought this tablet for our 3yr old niece. She loves being on netflix & youtube and this does the trick!. We also bought one for our 9yr old niece and she loves to read & browse, she loved it. ! You can't beat the price, so far so good.",0.0,1.0,2016.0
"We got this as a gift for a child. For a first tablet, it's great! Even for an adult it would work wonderfully.",0.0,1.0,2016.0
"I was able to nab this tablet for 40 bucks on sale and it's a great vacation tablet. There is a lot less pressure in losing this tablet and it fills all my basic needs of accessing Facebook, reading books, accessing internet and playing the occasional game. It's also the perfect tablet for the kids after purchasing a good case for it. 40 dollar tablet and they lose it? Drop in the bucket compared to losing/breaking a 300 dollar iPad.",0.0,1.0,2016.0
Great gift however I wish it was 16G. It was way the angel tree child wanted so thats what she got. Works great and screen is clear.,0.0,1.0,2016.0
Great gift for a family member to be able to keep in touch...,0.0,1.0,2016.0
My sons nook battery was going out this cost less than just replacing the battery and is highly recommended by family members,0.0,1.0,2016.0
"I purchased this for my fiancé. She reads books with it,surfs the web, and watches Netflix on it. Very easy set up and easy to use. It also comes in different colors.",0.0,1.0,2016.0
Nice entry level tablet for minor Web browsing and applications. More bloat ware than I need.,0.0,1.0,2016.0
These are better for kids instead of those fancy and costly kid tablets if you set these up with right content they need. Resolution is not great though. You get what you pay for.,0.0,1.0,2016.0
Nice tablet with all the basic features needed for the daily use.,0.0,1.0,2016.0
I purchased this for a family member for Christmas. I've owned this tablet and it's great.,0.0,1.0,2016.0
"A gift for my teenage son, who never puts it down. Best gift he ever received.",0.0,1.0,2016.0
Great tablet for kids of any age. It's cheap and user friendly. You can even set controls so there is an age timer as well. It's perfect!,0.0,1.0,2016.0
"This is the perfect product for listening to internet radio at the gym without having to buy a smart phone and an expensive data plan. I selected the gym's wireless signal, downloaded the Sirius/XM app, put in my earphones (purchased separately), and began listening. Since this item was part of a Black Friday sale, my total cost was well under $50. It's small enough to carry with me, and the screen is easy to read.",0.0,1.0,2016.0
Easy To Use · Long Battery Life · Quality Build · Quality Display,0.0,1.0,2016.0
"Great tablet! Perfect size. I bought this on Black Friday, couldn't beat the price!",0.0,1.0,2016.0
I've purchased a number of these for my grandkids and other family members! They are easy to navigate and have great speed!,0.0,1.0,2016.0
"I bought the Amazon Fire with realistic expectations. I have an iPhone SE (outstanding phone), so the intention was to be able to play some free games, view Facebook/etc on a slightly larger screen, some light web browsing, and maybe read an electronic book here and there. It has served this purpose with excellence so far. Not the fastest tablet you'll ever find I'm sure, but no slowpoke either. And I would venture to say you will be hard-pressed to find a better value for any piece of electronics at $50. Highly recommended.",1.0,1.0,2016.0
"This tablet is excellent when you are an on-the-go person. You not only have the ability to access the internet, but you have the ability to read a good book as well. You will not have to lug a big book with you if you’re out and about. I have never had a tablet where books can be downloaded onto it (and it’s free). I am one satisfied customer!",0.0,1.0,2016.0
love this tablet it was a great gift and it worked nice,0.0,1.0,2016.0
the tablet was a great gift and my kids loved it best buy online is great,0.0,1.0,2016.0
This is the best value for bucks tablet out there in market and that too with awesome Amazon brand value.,0.0,1.0,2016.0
Easy set up great screen over time battery loses charge fast over all good tablet,0.0,1.0,2016.0
"This Kindle Fire is a good deal at $49.99. I basically use it for Amazon purposes only, I have Prime so I stream music on it while I am in the kitchen cooking, I use it for recipes as well and, of course, to order from Amazon!",0.0,1.0,2016.0
"Got this for my mother in law and it's awesome. She loves facebook, browsing the wed. It's the perfect size for carrying around in your purse. Love it!",0.0,1.0,2016.0
"I thought these were gonna be cheapies and not be used, but apparently the kids use the heck out of it. So gonna give as gifts again.",0.0,1.0,2016.0
My 6 year old loves it easy to use has lots of apps,0.0,1.0,2016.0
"Love it. never an issue, just like a computer but so much smaller and convenient.",0.0,1.0,2016.0
I purchased this table for my 75 year old mom and she was able to navigate with little assistance.,0.0,1.0,2016.0
"Is very easy to operate, bought as an extra for when Grandchildren visit because I love to use mine to read and couldn't if they wanted to play with my reader !",0.0,1.0,2016.0
"This is a great little tablet for under $50. It's good for surfing websites, social media, watching videos and checking emails. I prefer to use a laptop for more complex tasks. It came with Web Root which was easy to download for virus protection.",0.0,1.0,2016.0
I got this strictly for the eReader capability and since I have Amazon Prime it's great for getting lots of ebooks at great prices. It's lightweight and easy to use.,0.0,1.0,2016.0
Great tablet but after about a year it starts acting up and you cannot get help from Amazon to fix it.,0.0,0.0,2016.0
"If you have an Amazon Prime account, you should have a fire tablet. It is so easy to have Kindle books, Amazon music and videos at your finger tips. This is $34 or however much I paid well spent. Now, what I don't like about the tablet is the operating system; it is limiting. Bottomline is if you need to do something other than use the Amazon suite of features you will need another tablet. However, I have no problem with using this specifically for the Amazon stuff and for managing my echo dot.",0.0,1.0,2016.0
Love it for the price paid. Perfect holiday gift for kids and adults.,0.0,1.0,2016.0
Perfect tablet for kids. Easy to use and a great size,0.0,1.0,2016.0
"Smaller than I thought and processing speed is not very good. With that said, for the price you can't beat it...",0.0,0.0,2016.0
Picked it up on the Black Friday sale it was a great deal,0.0,1.0,2016.0
Got it for my kids to use instead of my iPads :P they like it and I also got one for myself to stick in my pocket when heading out the door so that I don't have to take my iPad/s with me :],0.0,1.0,2016.0
Bought to keep the kiddo entertained. Works perfect. Tons of free games.,0.0,1.0,2016.0
What a Buy at sale price..Keyboard functions smoothly. Commands transfer without jitters.,0.0,1.0,2016.0
It's a great table for adults or children!! I do recommend purchasing this item!,0.0,1.0,2016.0
Very good experience okay at the Niles Ohio location. Great price for children 6 to 11 that aren't real responsible. Did not buy warranty on the tablets priced a little high for something that was as priced as low as they were.,0.0,0.0,2016.0
Great for checking my emails and watching Netflix.,0.0,1.0,2016.0
"I have been using this item before and it was great I love it and I did recommend it to my friends. I love the quality, the camera and the items that the device have.",0.0,1.0,2016.0
Good item..quality color and visual..Would buy another,0.0,1.0,2016.0
This tablet is easy to use especially for parents who are not really good in using gadgets,0.0,1.0,2016.0
It's so easy to use and the price is very affordable.,0.0,1.0,2016.0
"The tablet is a lot smaller than my old one, but it provides me with a lot more features, memory capacity, and lets me do things I wasn't able to do with my old kindle.",0.0,1.0,2016.0
Was very pleased with this product. Glad it worked out and provides flexibility for use.,0.0,1.0,2016.0
This was the 4th one I purchased and I love them. My grandkids play on them for hours and I get to choose what games they can play.,0.0,1.0,2016.0
"This tablet is great! Unfortunately got a defective one at first, but Best Buy was happy to exchange it for us and had no problem doing it! I'm sure it was only defective due to the hundreds of people who were there on black friday shopping! Works great! Very satisfied!",0.0,1.0,2016.0
This is a very affordable tablet for a kid just bought a case online. And it's perfect for taking it around.,0.0,1.0,2016.0
My daughter will be able to use that tablet for prime video .,0.0,1.0,2016.0
this is my third or fourth one liked it so much got one for each of my grandchildren easy to use small enough for mom to carry in her purse or tuck away in the back seat pocket of the car and very durable,0.0,1.0,2016.0
Enjoying my items with members of my family and friends,0.0,1.0,2016.0
I had hardly any computer experience and I love my tablet and would recommend one for everyone.,0.0,1.0,2016.0
I got this for my little sister. It is simple and easy for her to use.,0.0,1.0,2016.0
This product was a good price. It lets me read the books I want as well as access the internet. Overall a good purchase.,0.0,1.0,2016.0
It works good.my daughter uses it to read on and play games.,0.0,1.0,2016.0
"I bought this for a friend, Kim does are easy to learn on.",0.0,1.0,2016.0
"I got this tablet for my godson who loves videos, didn't want to spend to much and this was the perfect tablet for the price $33, great product great price.",0.0,1.0,2016.0
My son loves this thing hasn't put it down yet keeps him entertained,0.0,1.0,2016.0
"Handles good, just the right size, appearance is great",0.0,1.0,2016.0
Good as a reader. Decent tablet for price. After a few months battery drains quickly.,0.0,0.0,2016.0
What a good gift for granddaughters. Price was great,0.0,1.0,2016.0
Love my FireTablet !! A must have if you have Amazon Prime.,0.0,1.0,2016.0
A friend told me about this product and it was a great deal!,0.0,1.0,2016.0
A friend told me about this item and it's a great deal !!,0.0,1.0,2016.0
"Great tablet for kids since it's price friendly, and it has an option for child users.",0.0,1.0,2016.0
It's very convenient for readers and online use! It works quickly and is great,0.0,1.0,2016.0
"Great buy, great update. My new go to tablet, could ask for more.",0.0,1.0,2016.0
"I purchased this item for my children, 7 and 11 it has been a good durable easy to use set up and use item.",0.0,1.0,2016.0
This was for a 3 year old and is easy enough for her to use good price too,0.0,1.0,2016.0
Works great and fast. Just the right size for my work needs. Great Apps available.,0.0,1.0,2016.0
