text,useful
"I like it a lot. Got it just to be able to get on line while husband was on the laptop but there is so much more. Very user friendly. A few basic directions and you breeze through most set ups. I can check the breaking news, weather or look up an address etc.& be out the door meanwhile the laptop is still booting. The Fire shut down (Moko case) is merely shutting the cover. Weak spot; For listening to music has rather poor sound but movies, shows, voices etc are clear & fine. Will be getting the Fire Stick shortly. No opinion on camera/video yet.",1.0
"I know there's a separate product page for the origami cover, but it's worth mentioning here as it is the ""official"" cover. The origami cover is ugly and I was skeptical, but I actually love it. It's weird because it opens by flipping over the top like a notepad. This actually makes it more comfortable to hold when the cover is open, in my opinion. It's hard to describe, but there are a lot more ways to hold the Voyage when it's attached to this cover, and just generally is more comfortable to use. The origami part of the case works great as well... it stands vertically or horizontally (if you're laying down and reading, this is amazing).",1.0
"The 8 inch Amazon Fire 6th edition is by the far the best tablet in the Amazon market. The 7-inch is a nice size, but the 8-inch has better screen resolution and longer battery life. If you are an Amazon Prime member, this is a must have tablet. Also, the Amazon magnetic case does a great job in protection and sleek-ness.",1.0
"Not very user friendly, in addition the camera exposure is not sharp enough. However a great tablet for a child to play with.",1.0
"I wasn't looking for a new tablet when I saw this one for $40. With its capability, I couldn't pass it up. It's perfect for eReading, my kids can play games on it, and it functions great. It won't be a replacement for my iPad 3, but it serves it purpose well.",1.0
I own a Kindle Fire and an iPad and I have a hard time reading them on the beach due to the glare. This Kindle Reader is small enough to fit in your purse to take anywhere to read. Love it!,1.0
"I have bought this kindle for almost one month, and almost use it every night. It's comfortable for your eyes. I like it.",1.0
Just what you need for an ereader. Front lighting is very natural and doesn't give me a headache like trying to read on backlight screen like my iPad.,1.0
"Very expensive charger. I think the kindle should come with it as does all other tablets, including the fire, which is way cheaper and includes the charger for just 50. It is a pretty large charger though and doesn't fit in the kindle box with the kindle, at all.",1.0
"The price is right for a kid's tablet. If they break it, I won't be very mad. It's easy to set parental controls too.",1.0
Gave as a gift to niece in hospital she loved it. Was able to do everything on the tablet she wanted to. Easy to use I was the one who set it up for her was very simple.,1.0
My 12 year old son loves this kindle fire. Does everything it's supposed too and more.,1.0
This tablet works great for my 7 year old son. He loves it. The app store has plenty of apps. I would recommend.,1.0
"This was a good tablet. I bought it for my Gf who basically only wanted it for Netflix and YouTube. The display was good, not great. The issue we had was that it kept dropping the wifi connection. This could have been a defect in this one tablet but we returned it and got another one.",1.0
"Took it on vacation & loved it! Read on the beach with no problems as the screen is bright & the font can be made as big as you need..Easy to download books too. If you're looking for just a great little, very portable reader I highly recommend this Kindle.",1.0
I bought this to test before I bought more as Christmas gifts for my grand kids. Seems to work fine,1.0
"Echo is amazing. Takes a few days for her to learn , then seems to take on a personality. A little disappointed to start with but downloaded apps and Alexa is fun! Pretty much a toy. Here but can answe questions play music just a fun extension to a computer. Kids love it and so does my husband.",1.0
Alexa is great and performs well. Biggest issues are Bing is a horrible search engine and is inevitably wrong vs Google. Many times it doesn't understand the question or gives wrong answers while OK google gives much better repossess. Also Amazon music is somewhat limited. Should allow ability to play Sonos or iTunes libraries.,1.0
"I extremely enjoy and like my Kindle Voyage Reader a whole bunch! I like reading on it a whole bunch, especially my Living Bible, because I'm a Christian that loves God and Jesus Christ of Nazareth! I believe this product is a very excellent reader, which a person can read all of their books on the Kindle Voyages in their Amazon library! Definitely get one today, because especially, because it is light weight and has an awesome back light for reading in the dark. I like it because it is so light and easy on the arms while holding while reading. God bless you! :)",1.0
The process of creating profiles and tweaking parental controls was easy and painless.,1.0
Was a late christmas gift to myself. Updated from the paperwhite 2 and the difference is very noticeable.,1.0
"Ha my anticipated my purchase having to wait to purchase it, I read a great deal and it did not disappoint. I love my Echo!",1.0
i bought for my niece and really amazing and working very good.,1.0
Enjoying my gift Amazon and taking it everywhere I go.,1.0
"This is my first tablet, and I have had for just a short while. So far, it seems to be a great product for the price. I plan to use it primarily as a reader, which will allow me to stop accumulating books in my small apartment! So the small form factor seems to fit that purpose, and it's a bonus to have a browser and the availability of lots of apps too.",1.0
"I had an old Sony e-reader that I loved but it wasn't working too well anymore. I decided that a Kindle was the only viable replacement on the market right now. (Looked at Kobo also). So far, I like it. Great screen, backlight on mine doesn't have the problems that others have complained about.",1.0
"For the price, it's a decent tablet. They way they get the price down is to psuh ads to your device. You can pay $15 to get the ads removed. Overall it's a good tablet.",1.0
"My husband and I purchased the new Amazon Kindle Fire HD 8 tablets for our 16 yr old son and 12 yr old daughter for Christmas. I have an older version 7 in myself so I already knew we were buying a durable tablet. The new ones are awesome and they had them in colors so very easy to distinguish who's is whom We purchased during Black Friday and got them for $30 off, which was an amazing discount and made me love it even more. We had shopped around many places prior to and. They are light weight and the screen is plenty big enough for them to watch movies, play games, do homework and video calls friends and family out of town. They seem to have plenty of space and nice to know that we can add memory if we need to.The tablets hold up to the everyday life of the kids accidental drops kicks and their 3 yr old sister lol. Would definitely recommend this product to anyone who is in the market for a new tablet for themselves or children. Will buy again in the future if these ever quick working.",1.0
Grandma loves it..plays her games and keeps up with the grandkids.,1.0
Love the new white kindle with the built-in backlight for reading in the dark.,1.0
"I love my new kindle. I bought one earlier this summer for myself and just recently for my ten year old. One function that is awesome is its ability to work with the audible application. I can read on my kindle then audible will pick up where I left off, so I can continue with the read during my commute. My kindle will then propose to move my place to where I left off in audible. It has made my commute very purposeful because I am able to read literature for work a lot more efficiently. This may have been one of the smartest purchases I have ever made for professional development!",1.0
I am a major reader and love that I can now carry hundreds of books with me so I can read whenever I want.,1.0
"Saw quite a few youtube videos on this product and thought it would be fun to have. We have it downstairs in a split level house and keep it downstairs. We should probably buy another one to keep upstairs! Works great. Voice recognition is superb. We use it to check traffic, play Pandora stations and answer various questions. Don't have any home automation stuff yet, but that may be next!",1.0
I'm very happy i chose the amazon fire tablet. It's easy to use and i easily got the apps i needed.,1.0
"I liked it so much I got 2 and the battery life is amazing. I will buy more when ever they go on sale I have 8 grandkids, these would be perfect for them.",1.0
So easy to use. Compact & easy to carry in my bag. Love it!,1.0
"I've bought 2 of these tablets now for my kids, they're a great value for its low price. Great screen quality, everything you need in a tablet and good size. Very happy with them.",1.0
"FOR the price it works great Battery run time could be better. Good for reading Kindle books, when my kindle white page isn't handy.",1.0
I bought this tablet originally for my kids but I loved it so much I had to purchase one for myself. Love it!!,1.0
"I used to have a paperwhite-style Nook, but when it needed replacing, they no longer offered the device. Unfortunately, the newer Nook's screen would turn black and practically unreadable in the sunlight. So I got the Kindle. SOO happy! The screen is wonderfully readable, even in bright sunlight, and is capable of being back-lit for night-time reading as well. Best of both worlds ~ Especially since I seem to take reading material with me everywhere I go!",1.0
"The Fire is a basic tablet, but it's the best I've seen for $50.",1.0
Tablet is very easy to use and navigate the internet,1.0
"Well, its a little weak but its cheap. Good for the Amazon Ecosystem if you don't want or need googleplay and all that. Can still side load apps, but some might not work correctly if you need a play account (like clash of clans will install but not let you log in) Some other things were a pleasant surprise that they actually worked, even though they were not officially sanctioned by Amazon. Battery life leaves a little to be desired and the tablet can get warm. Cameras are not good at all, but I guess would suffice for video chat. But for a name brand and only $50, there isn't really much room to complain. The ads don't get in the way much, but you would have to pay $15 to remove them. I would leave them and save the money. Bottom line, you can't really go wrong with the price.",1.0
"Purchased for my son's kindle fire , plug in , and get a message that charging will be slow. I bought an OEM fast charger for this exact reason , to be fast , not even slower that a 3rd party.",1.0
"It's small but gets the job done, I love it cause it fits right in my purse. It holds a charge for days when not in use",1.0
"I am loving this tablet. I bought it during the Black Friday special just to check it out. Ended up buying a second one for my 3 yr old. Now that I know how good they are, I would not hesitate to purchase one at full price. I use it daily for my email, games and web surfing. I have also listened to music, read a couple of books and watched videos. I will say that you do need to remember that it is a $50 tablet, so don't expect to get $200 worth of tablet! But keep your expectations realistic and you will not be disappointed.",1.0
Replaced paper white with voyage...amazing screen!,1.0
I bought this product for my grandmother since she has a hard time reading the small print in books. The Kindle Paperwhite has a large font setting that has made reading much easier for her and the matte screen provides for minimized glare. She can now easily read a book again!,1.0
"This device is pretty no-frills, but for a 7 year old boy, it works great and is awesome. It's sturdy, plays apps well, and I don't have to freak out every time he drops it. I'm sure it will break eventually (my son will find a way), but for $50, I'll take my chanes.",1.0
Bought for friend so could have face time with grandbaby.,1.0
"I never had a legitimate reason for owning a tablet. I prefer watching shows and movies on my TV and I prefer reading actual books as opposed to a tablet. However, when I learned that Best Buy was selling this Amazon tablet for $34.99 on Black Friday, I knew that I had to get my hands on one. Even with the aforementioned reasons for not getting one, I couldn't argue with that price. I think it's a great starter tablet. It may not have the largest screen or HD quality but then again I don't need all of that. The quality and size of the screen are perfect for that price. 8GB may not be a lot of memory but there is also an option to get more storage via a memory card. I very much satisfied and recommend this tablet to anybody, especially those who are curious about tablets and haven't purchased on yet.",1.0
"Best Buy was running a sale on these and I thought I'd give it a try. I wasn't expecting much but was pleasantly surprised. I'm an Apple guy so Siri has been my ""go to"" virtual assistant. I must say that I am duly impressed with Alexa. She seems to understand me better than Siri does. All the Skills and the ability to play music by just asking is really great!The fact that this is all available in a portable device that I can take with me everywhere I go is so useful. The Tap remembers both wifi and cellular hotspot connections so I can use it anywhere. Unlike its non-portable brother the Echo, you push a button to issue commands to Alexa. On the plus side, you don't have to say Alexa. On the negative side you still have to push the button. I understand why this has to be the case as it would not last long on battery power if Alexa was listening all the time. Amazon should issue a firmware update to allow Alexa to listen all the time when plugged in.The sound quality is good, not great. Other speakers in the $129 category sound better. But none have all the convenience of Alexa, Bluetooth, Wifi and portability in one package.I'll be buying more as Christmas gifts!",1.0
"Right size to carry anywhere, very good display to read, great camera, great to take on long trips with books and movies",1.0
"The Amazon Echo Tap is a nice & interesting device...but it did not fit my needs. I also have the Amazon Echo and absolutely love it. So what's the difference? A. You have to walk up the the Tap to touch it - this is not as convenient and not as fun as the talking to the Echo from across the room. B. The audio quality not very good - more like a small bluetooth speaker. C. The Tap is fine around the house when it's connected to the home wi-fi, but when you are out of the house it must connect to your cell phone or other wi-fi?? That is not going to work very well.",1.0
"Good product, great price. Big improvement over my first tablet.",1.0
"So, I pretty much got this as a cheap tablet for my 2 year old. He's constantly snagging people's cell phones to play games. We figured this was inexpensive enough that if he breaks out in the next two years, it's still better than if he breaks one of our phones on contact. Overall, it's a great little tablet for the money, and we can set parental controls on it so it can grow with him over the next few years. Not bad.",1.0
"I purchased this item during the Black Friday at Best Buy, not only was it dirt cheap at the time of the purchase, But my kids also love it as well. The great thing is that I am also able to monitor what they download and purchase without me having to get the tablet.",1.0
This was bought as a Christmas present for my other half. She is enjoying it very much and it is user friendly,1.0
Bought this for my daughters elderly friend across the street. She loves it.,1.0
"Love the Echo! Hands free!! Just tell Alexa what song you want to hear. We have ours in the kitchen and call out songs while cooking and eating. Turn on lights, change the thermostat, and even order a pizza to be delivered. Gotta' have this gadget!!!",1.0
"Can't say enough about the Kindle Fire. It literally is fiiiiiiyah... fast, easy to use, and an all-around perfect tablet. Recommend keeping an eye out for special pricing at holidays to save some cheddar, but otherwise I'd say pick this little black rectangle of portable interwebz awesomeness up the first chance you get.",1.0
"I can't stop using it. It's all you ever need in a tablet, Netflix,Youtube,Facebook,Games,Music,Movies and much much more!!! Great screen resolution and all for an affordable price!!!!",1.0
"Amazon tablets are a great quality, an a good price.",1.0
Love it whould tell everyone to get one buy it you will have tons of hours to do things.,1.0
Really like it but Alexa Search uses Bing which is very limited compared to Bing on line. Wish you could choose different search engine - I like Google over Bing. Thinking of getting Tap as well.,1.0
"I have been wanting to give these little tablets a try for some time now. I went ahead and made the purchase yesterday while they were on sale. I'm originally an Apple guy, but my iPad has seen better days.The tablet is nestled in compact packaging. Inside you will find the sync cable/charger, and the tablet itself. It comes wrapped in a protective plastic bag. It looks pretty good quality, and feels great in my hands. It is very easy to grasp with one hand, leaving the other free for whatever else you may want to do.The setup is really straight forward with a few simple questions. If you are already an Amazon customer, you will be asked to input your information during setup...making it even easier to get started. The picture quality is really good for the price of the tablet. It's not HD, but the quality is still pretty good for everyday tasks. Amazon's app store is packed with tons of apps, movies, books, etc... There is definitely plenty to choose. I have access to Amazon videos, store, and everything Amazon at the palm of my hands. The only downside to the tablet is that Amazon uses its own ""Silk Browser,"" which I am not a very big fan of. I tried to see if I could download Chrome, but that is still not an option. Hopefully it will be some time in the future. The browser is a bit slow in certain web pages, but functional. Another thing that I found very useful is the simplicity of setting up my e-mail account to the tablet. The only thing that I notices was that it took a while to load my account, but the setup is very easy. You have access to pretty much everything in the palm of your hands. Overall, this tablet is a great value for anyone that is in the market for a low cost tablet. It may take some folks a some time to get use to Amazon's OS, but it should not take very long to do so.",1.0
"I always liked reading books in physical form, but it just got to hard to carry around. Plus, my bookshelf was too full. This solves both problems!",1.0
"My kids are always arguing about who gets to play on my iPad. This should eliminate the arguments, it's a good tablet that is expandable and for $50 you can't go wrong.",1.0
Bought this tablet as a birthday gift and the person loved it,1.0
"When I first heard that Amazon had released a budget tablet, I was skeptical on the price that quality would be sacraficed. Boy did I have the wrong assumption, this product has exceeded my expectations and then some. The screen is responsive, the animation on screen is silky smooth when you zoom in on a picture or scroll up and down, it's just all out impressive. Front facing camera too is kind of cool although the quality is not as good as the camera that is in the back. Games play fine on this but you'll be wanting a memory card to store games on it. Games play fine depending on what you install on it but some games suffer minor framerate issues if too much is happening on the screen. Okay for the price, and this should be looked at before purchasing some of the other budget tablets.",1.0
Bought this for vacations at the beach - easy to read in the sulight.,1.0
"If you like to read, this is an excellent choice. Battery life is weeks even with the backlight in use. Contrast is great both inside and in direct sunlight. Most municipal libraries have loads of free books in the kindle format so the device effectively pays for itself in short order.",1.0
"the screen flush with the sides is great. The glass feeling is really nice. I don't use the side buttons for page turning but only because of habit. They are great and the need for pressure allows me to hold the kindle without changing pages. But, the price is painful. It is a splurge purchase since the paperwhite is just about as good in nearly every respect.",1.0
Works in lots of light and very minimal light. Battery seems to last a long time. Finished an entire book (Maze Runner) and the battery indicator barely went down.,1.0
Very good speakers. Gets synced quickly and provides weather updates as well,1.0
"I bought it for x-mas for my 6 years old boy and he loves it. Great quality and AWESOME price, you cannot beat that !!!He uses it for Netflix, games and school...",1.0
"I know it is entirely a personally bias, but I love Kindles and this is one of the best Kindles ever.",1.0
"It will not charge in USB on computer, have to take it in.",1.0
My wife loves this. the paperwhite is the way to go!,1.0
This kindle is fast and affordable. I highly recommend it.,1.0
"This is an excellent tablet to have if you aren't looking to spend too much. Doesn't have tons of features, however, it has the main basics: music, web browsing, email, video/movies, gaming, and reading. Plus, if your an Amazon Prime member, you can get great games for free like Real Racing 3, and DuckTales. Also, great as a young child's tablet.",1.0
For the price it's a great tablet for a kid to start off with.,1.0
"I bought this tablet for my soon to be 2 yr old. I wanted to download him some games and a couple apps to help him learn. He doesn't speak right now and uses sign language to communicate. This tablet works great. It's just his size, easy to use and paired with the soft foam carrying case I bought it from Amazon it's the best thing I've done for him lately. Would highly recommend for any and all ages.",1.0
this is perfect size for my grandson - plays the games and stores all the things he needs to do to solve all fights with his brother,1.0
"This isn't a great tablet. Obviously. It's not even a pretty good tablet. What it is, is a really solid tablet that, at $35, is basically disposable. I take this thing places where it might get stolen or broken, because if it does... I'm only out $35. Consequently I use it a lot more because it's not so precious. Also, the ability to download movies from Prime and watch them off line, makes this guy the perfect subway tablet.",1.0
It was really easy to set up and start using quickly. Screen quality is great and the official Amazon Paperwhite case is a great addition. You can buy books either through your PC or directly on the Paperwhite itself. The screen is as good as on the pricier Kindle Voyage. :),1.0
"I've had the old kindle 7, but love this one more. It's a little smaller so it's easier to hold while using it. Great for playing on apps, checking stuff online, and reading books. Easy to travel which I love",1.0
Excellent tablet for watching movies and TV. Get the extra memory SD card and you will be good to go.,1.0
"iPad without the bells and whistles. The parental controls are good, but a bit confusing. Haven't had the time to sit down and sort it out",1.0
"this was a gift for my mom, she loves it!!! works great",1.0
"What made this even better was the Black Friday prices on the Kindle Fires. At $35.00, if they get broken, it's not as big of a deal. I remember buying one of these when they came out and it was a whole lot more than it is now. That's technology for you, I guess. Great buy. Great product.",1.0
I have a Paper White 1 and 2. Honestly it is difficult to justify double the price value. I certainly like most added features but not sure its worth the extra money. To note it operates great just not sure its worth an upgrade to the latest greatest.,1.0
"i love to use it, i read several books in my beautiful kindle",1.0
"I was looking for just the right e reader for my wife""s birthday. She loves to read in bed before she falls a sleep and her old one did not light up so she would struggle to try and read in the dark and use whatever little beam of light she could to be able to read while I slept and with this one it is not even a problem any more the screen lights up and she can easily read while I am sound a sleep.",1.0
the reader is very compact so it can easliy fit into a bag or pocket. The auto light feature is also a plus.it takes a little bit to get adjusted to the side tabs and presume that future versions of this device will be improved upon.,1.0
It does everything any other tablet will do. You can't beat the price. The only bad thing is the camera it's as sharp and clear. The pictures come out kinda of dull. But other that great little tablet make sure you get more memory.,1.0
why carry a book when you can have a library at your fingertips? Get one now!,1.0
"I just used this after receiving it a few days. I tried a couple times to use it, but my Kindle registered connected to a low power charger. Too expensive for this to happen. I've never written a negative review till now.",1.0
This kindle is much better than the original version. The back light makes it easy to reader in low light.,1.0
"I was debating whether to get the stationary Alexa device or the Tap and decided on portability. It's been fun figuring out how to phrase requests but with a little trial and error we're on a roll. I use it for play lists at work, alarm clock announcement by Dan Marino and news briefs. It's surprisingly sturdy but wish it was waterproof so I could take it with me while fishing.",1.0
My kids love this tablet. I loved the price. With my ipad I cringe when they want to use it. They drop it and I loose $500.00. This little tablet is under $50.,1.0
"It is super lightweight and has an adjustable backlight for easy reading in dim to dark areas, and its not hard on eyes. I love that there is no glare, so reading outside is always on my to do list. It is not only good for reading but finding books as well with GoodReads. It has media connections like Facebook to find what people you know are reading. Downloading books is quick and easy, I just wish I would have spent the extra money on the convenience of free 3G. It also has child functions to make sure your child is reading daily and appropriate books available for them using FreeTime. They can even earn rewards for how much they read. Overall very recommended for anyone.",1.0
"This is the 3rd kindle fire I've purchased, the first HD in this size. I like the specs, the speed at which apps and books download from Amazon, and the accessibility of free time for my younger sons. Definitely a worthwhile purchase and I am also an Apple user.",1.0
"I purchased one as a Christmas gift. from Best Buy on line...it worked fine the first month,did not use it for a few weeks. I went to turn it on..did not get nothing .The lefthand bottom corner says ""FASTBOOTH mode"" It is locked on this and I get nothing else.Did not buy any product protection so I guess it is a complete loss.",1.0
The Amazon fire is a great tablet. U cannot beat the price. Works as good as other way more expensive tablets,1.0
I got this for my sister who is in Paris and she doesn't go anywhere without it. All the benefits of a real book and none of the cons.,1.0
This tablet is a great price. Perfect for those who use Amazon and want to use Amazon apps.Don't let the low price and screen size fool you. Works flawlessly. It has long battery life and a bright display. This is a must-have item for $50.,1.0
"This is my third kindle, and I am thrilled with the new display! Money well spent",1.0
"These days, Amazon doesn't supply a charger when you purchase a new Kindle. That makes sense because most Kindle purchasers probably have older Kindle models already, or other USB powered devices or phones or tablets, many of which will have included chargers. As a result most people will already have a sufficient supply of chargers sitting around.But for someone who wants or needs a new charger when they order a new Kindle, Amazon presents you with the option to buy one at the time of your Kindle purchase.So I was surprised when I noticed this new charger model now being offered as an option for new Kindles. My first thought was that Amazon had updated their previous charger models to bring them up-to-date and make them competitive with the great variety of third party chargers now available (see links below for these earlier models).As soon as I looked at the specs for this charger though, I was disappointed. Unfortunately, even though this is Amazon's latest basic charger offering, it is not in my opinion the best choice for someone who needs a USB charger, for a Kindle or for anything else for that matter. And that's something I wouldn't usually find myself saying, because usually Amazon's accessories are reasonably priced and competitive.This is certainly a capable and functional charger, and it will work perfectly fine with any Kindle device and charge it acceptably well. But here are the reasons why I feel this is not the best choice:- It will supply only 1 A output, maximum. That's sufficient for a Kindle e-reader but not sufficient for many other devices. Any of the Fire devices, for example, will benefit from a higher output charger in order to reduce charging time.Read more",1.0
I bought this tablet for one reason and it has accomplished that perfectly. To stop my 8 year from nagging me everyday that he wants a tablet. I haven't had to hear those words once in two weeks after months of nagging me. Had I know I could get him a cheap one instead of an iPad I would have taken care of this a Long long time ago. 53 stars in my books.,1.0
"The system is a little slow and then if you get the one with the offers, they slow down your reading a bit. But, you can't beat the price. This is not a full tablet. It' an E-Reader with a lot of enhanced functions.",1.0
I prefer apple products myself. But this is perfect for children,1.0
.great for small children.. Easy to set up and use,1.0
"The tablet was on a great deal for black friday. I purchased it just for reading books and lightly going online. I am not expecting amazing power from something so cheap, I dig it for what it can do and not for what I think it should do.",1.0
"Pros:InexpensiveExpandable storageGood for Amazon Prime members and Amazon shoppersCons:Slow/sluggish performanceLack of apps (no YouTube, Instagram etc)Some available apps crash or can not be installedTouch screen freezesScreen resolution is not sharp or bright, greenish hueToo many links/ads to buy thingsSound quality is not goodWiFi onlyConclusion:For the price the Amazon Fire 7 Tablet is good for those who want an eReader that can also access email, Facebook and Amazon Prime but the lack of apps, cheap construction and buggy performance keep it from being a good, full-featured tablet.",1.0
"I wanted a small tablet to read news and watch videos. I have Amazon Prime, so I figured why not, it is really cheap. Well, I believe you get what you pay for. This fire tablet froze on me, when I only had one thing open. I am very disappointed. It also is very slow when you rotate the screen. Ugh! I will be returning it.",1.0
"I like how easy it is to do what i need on this tablet, like downloading apps,playing games, streaming on netflix and taking pictures.",1.0
"Works fine for a $50 basic tablet/reader. Other functions, not so great. Very entry level.",1.0
I am so glad i procrastinated in buying an e-reader.I was going to get the kindle paperwhite- then the Voyage came out- I bought it and am so happy with it- a joy to use.,1.0
This version is perfect. Spending another hundred or so is definitely not necessary! I can do everything on this and it is just as fast and clear as the more expensive one. No regrets!,1.0
I bought this for my Mother. She loves it. She can play her games she likes and she can use kindle and audible all with just one device.,1.0
"I had an older Kindle and enjoyed it for many years. After I accidentally left it out in the rain, I was worried that I would not enjoy the newer versions as much as I had the old version. I was wrong. I absolutely love it! I enjoy reading outdoors and it's great to be able to read into the night - the fact that it is backlit is great!",1.0
Great for the internet... ....Saves my phone battery,1.0
"Got this for both my children after the constant breaks on more expensive products. The best decision I've made!They are happy. Apps are amazing.If you are using this for internet usage... not so much.If going to amazon app store and books, it is awesome!",1.0
Love the Fire - play games on it every day. It is small enough to carry with you but powerful enough to watch movies.,1.0
This is my first tablet. It is simple to use and very efficient.The only thing that I would have liked would be larger keys on the key pad. Other than that I am very happy with it.,1.0
"I would like to rate this 3 and half stars - while the adapter itself works just fine, I think it is underhanded of Amazon to make you pay extra for it. Maybe I am not technologically up-to-date, but it seems to me that most people charge things at a wall socket not with a computer USB port. I think that I read that charging with USB takes longer as well. Just like an airline charging you for taking your bags on the plane, now Amazon is charging you for things you need to make the Kindle work - pretty soon you'll have to pay for the cord, guides and updates. Not very good customer service :(",1.0
Perfect purchase for the avid readers in my family. Both my son and I enjoy using the Kindle. So much easier than carrying a book around especially when the book is a tome!,1.0
"I bought two of these as a birthday gift for my niece and nephew. They absolutely love them. They use it all the time to play games and music. Great deal, great price LOVE ITL:)",1.0
"I bought this on Black Friday for my wife and she loves it. It's build quality is good and doesn't feel cheap, it has a decent front and back camera, the interface is easy to use, and there's plenty of games/apps to add hours of entertainment. I feel like the screen clarity could be better but for the price; you can't complain. :)",1.0
bought as a gift and they loved it. it works fast and good,1.0
"Picked up this tablet for my kid, the price was very appealing. My kid loves the tablet, does everything a more expensive table to would do.",1.0
My son bought this and he loves it. And it's cheap!,1.0
"I was tokd if you had wfi there would be no problem to make it work. Wrong, I already gave it to the person and they cannot make it work, they do not have a smart phone, but have computer and wifi... Im afraid I will have to return the item.",1.0
It's a great tablet for the price. .I love the idea of shopping from my tablet.,1.0
Excellent tablet and you can't beat the price. Make great gifts for Birthdays or for Christmas.,1.0
"After ranting against e-readers for years, I decided that I could use one for the long bus trips into and back from work. Tablets gave me eyestrain, and one of my brothers (who happened to have the same problem with tablet-reading) suggested doing what he did and getting a Paperwhite.This thing is amazing! I am now a firm believer! The simplicity of its controls, the portability, and Best Buy's 2-year extended warranty have made this something I ALWAYS carry with me!",1.0
"I got this for a Christmas present for my son, but couldn't help myself. It's awesome. Looks like momma is rewrapping for him, or buying another :D",1.0
"The Fire works better than I expected. For a $50 tablet, I have to imagine it's the best on the market. Good battery life, fast response and loading times, nice display. The only problem I've had so far is that I have to restart it if I let it sit for over an hour before it will handle a wifi signal.",1.0
"Love the backlight, great feature. Very light weight almost too much so.",1.0
Bought 3 for different and after 3 years mine went kerplot gona get new upgraded one for Christmas this year,1.0
"I am very pleased with the purchase. I use Alexa to listen to my favorite TuneIn radio station in a foreign country, set timers when I'm cooking, ask the time in different cities in the world or basic culture questions. She responds to everything. If I want to play music, she will default to Amazon Prime. If you have the membership, it is very convenient to have Alexa. I have even placed orders on Amazon with my voice. I also have Hue lights so Alexa is the one turning off my house lights at the end of the day...ah, and I can ask her to do so from the upstairs level. I think this purchase is one of the best I've made this year. I am sure there is much more to tap on (no pun intended), and I'll find out as I use Echo more. For now, I totally recommend.",1.0
"Bought this for vacation electronics. Music, magazines, audibles and books in one reasonably priced piece. Didn't worry about my expensive mobile phone and iPad being at the beach or in the car or elements.",1.0
I bought this to replace my Nook since it was such a great deal..it did not disappoint. Great graphics sharp fun games and free apps.,1.0
Bought for my kids and they love it! Amazon on top again,1.0
"This is an excellent price for the Amazon Fire 7 Tab, I highly recommend to product!",1.0
Like that I can use it in so many ways. As a computer or a tablet,1.0
The Fire is a good deal for the amount of money it cost. Simple to use and has a nice screen display.,1.0
I bought this tablet as a Christmas gift. It is a great tablet for a great price!,1.0
"So far I've had my Fire Tablet for over a month. Its my first tablet. The lack of the Googlke Play store means the Amazon apps are pretty limited, but I found avway around that. The front camera is grainy but acceptance while using Skype. Battery doesn't last long, and it seems to take hours to recharge. For a $50 first tablet, I suppose those are acceptable flaws. Feels robust in the hand, though the plastic casing reminds you of its materials if you hold it tight.",1.0
"I bought this for my wife and I to listen to music. With out Amazon Rime account, we are able to listen to most of the songs we request. The skills Alexa can do are also fun for our kids like 20 questions, odd facts, magic 8 ball, and kid jokes. My kids do ask Alexa a lot of general questions which she is not able answer as it does not have a robust search engine behind it like Google. However, since I bought it for music more than searching the Web for answers (as I do have a computer and phone do that) I am happy with it. If you want to use it as a search engine more than for music and the other skills Alexa can do I'd probably go with the other one.",1.0
But the youtube app has so many ads it has the kids on all kinds of stuff.,1.0
From what I can tell my kids love these. I do wish there was an option to keep it on the kids profile though,1.0
I own 4 of these.Great learning experience for kids. Also great for me as well...all in one gadget!! Everyone in the family is satisfied,1.0
I've bought nearly every model of Kindle Fire since they came out. I love the fact that this model allows the installation of a micro SD card for storage of photos and music. The color is also a plus! Much better than basic black. Glad I bought it!,1.0
This is not a bad product. Amazon offers greats products but this tablet was missing features even for a basic tablet. The lack of google chrome compatibility made this tablet not right for me.,1.0
"I really like this tablet but, I was amazed by the weight of it compared to my wife's 6"" Kindle tablet. The 7' version is quite a bit heavier which makes it a bear to hold for long periods. Other than that, it's great!",1.0
This is just what I needed - great price - great tablet. I am a Math Teacher and I use this tablet in my classroom to award Class Dojo points and check on progress in Moby Max Math. This was perfect for me.,1.0
"Long battery life, holds thousands of books so it saves space. Fits in most pocketbooks so you can take with you everywhere. Glad I purchased it. Easier to read than the regular kindle.",1.0
The lady that helped me was very professional and knowledgeable. She understood what I was looking for let me know that she would have to order it. She did just that and it showed up 2 days earlier than originally told.,1.0
I purchased this along with the kids version for my two year old grandson this one stays at my hose the Kids version at home with his parents he loves it,1.0
"How can you go wrong? $40 for a tablet that you can use as an E-reader, to check social media, to play games on? Small enough to fit in your purse? Surf the web? And it's pretty fast. I highly recommend this for anyone who is looking for an affordable tablet to use for basic things or for children who are rough on their toys. I plan to buy one of these for my mother who has an older iPad that is awfully slow.",1.0
Had nothing but prblems wasnt satisfied at all and will never buy agian,1.0
Works good for price. My kid likes it very much. Good value for money,1.0
I was pleased with features of this low cost device,1.0
