text,stars
We heard about this place twice from locals so we decided it was worth going off the strip to try it. Service was slow and seemed overwhelmed. The wings were some of the best chicken wings I have had in my life. We wished we knew because we could have skipped the burgers and just had wings. We will visit again next time we are in Vegas.,1.0
"Why such poor reviews? This is a VERY busy post office, to be expected considering that it's uptown and near the courthouse and several law offices. The staff is always friendly and the line moves as quickly as patrons have prepared for the shipping needs. I enjoy visiting this location.",1.0
"My wife and I walked in one day, and asked if they could make a Chicago-style hotdog.  No one knew what we were talking about.  Makes sense, though.  None of them were from Chicago.  Man, are those hotdogs good!  I'm sure they make good dogs.  Maybe think about hiring someone from Chicago to make them.",1.0
"I have visited Bernardin's twice, having the scallops, pepper shrimp, softshell crab special, and lobster ravioli.  EVERYTHING has been delicious.  The only thing I'm not a fan of is the herbed bread-the taste isn't worth the calories.  Everything else has been delicious.  I appreciate the quaint, intimate dining experience.",1.0
Wonderful local and family owned ice cream. A great welcoming environment with fun activities for kids and lots of seating. Great outdoor space in the warmer months.,1.0
"Excellent atmosphere, food, and of course adult beverages. Prices are reasonable. Staff is also super friendly. They make a mean bloody mary. Be sure to try to Italiano sandwich and the boneless wings...delish! This place can fill up fast...might want to stop by during off-peak days\/hours.",1.0
Everytime I go in here the employees are super friendly.  I'm new to shipping things on a regular basis.  Everyone was informative and patient with my lack of knowledge.  Harold has taken the time to get and know me and I will use this place for all my shipping needs from now on.,1.0
"Had a wonderful experience flying with Porter. The flight was delayed, but the staff was very transparent and friendly. The lounge where I waiting for my layover was comfortable and included FREE snacks and sodas. Great experience for the price, I will definitely fly again.",1.0
"Wow, this store was always pretty good, but the new owners have really brought things right up to five-star standard with special offers for regulars such as myself, an outstanding seamstress, a rush \/ same-day option if you get there early and more - such as wash & fold by the pound that they never offered before. Prices increased a little but are still very low for the convenience and ease of such a great location. Thanks Guys!",1.0
This review is long overdue. I have been here at least 4 times now. Once during brunch. All of my experiences were consistently amazing! The staff and food is superb! I recommend doing their weekly harvest menu that includes endless wine pairings. Everything I've tried here was delicious! You can also see the chef out in the dining room making sure everything was great. I love this place and recommend it for any occasion!,1.0
"Tiny. Place. What?

This fantastic hidden gem in Vaughan located near the 400 and Rutherford is a treat.

The good.
Perfectly crispy BBQ pork and duck.
Sensational accompanying sauce(?) That is neither too sweet but just savory with a hint of sweetness.
Rice that keeps you coming back for more.
Fresh vegetables.
Did I mention the chow mein???

The bad
You walk in and feel like you may have made a mistake.
Sticky tables.
Cash only.
Styrofoam and plastic cutlery.
Food court feel.

The redemption
Mom and Pop restaurant. 
You can meet and be greeted by the chef.
Amazing customer service despite language barriers.
Clean nutritious food.
Not greasy and no bad after tastes.

These guys are completely amazing and a rarity worth savouring. Not your average chinese BBQ.",1.0
"I couldn't be happier with how Doggie District treated my little Yorkie on his 8th Birthday. He was staying overnight for a few days. I couldn't be home on the day of his birthday so I called them and inquired about a party. They reassured me that CoCo would get the extra care & attention on his birthday.

The day I picked him up, I asked for pictures from his ""dog party"" and I was so surprised! They went above and beyond my expectations! They made him a cake with his name on it, puppy pizza, birthday decor and a goodie bag to take home filled with toys & treats. They even showed me pictures of his dog friends who ""attended"" the party and all of them eating pizza & sharing a slice of his cake.

Thank you Doggie District for taking care of my baby CoCo on his birthday! You guys have made it so special for CoCo, myself & my family.",1.0
Absolutely love love LOVE this place. They always have new items...tho I have gotten the Mt. Fuji the last 3 times I've been...my husband tries the newest dish every time!!! I just wanted to show them some love again!!!,1.0
"Had dinner here 5\/17.  They had a very good wine list and Wednesdays are Wine Down Wednesday where bottles of less than $106 are half price.  The food was excellent and our server was very attentive, even getting the chocolate martini recipient from the bartender for my dinner guest.",1.0
"very good food and great service. pastrami excellent, plus salads, matzo ball soup and potato Latkes. Definitely worth a try and will go back.",1.0
This was my first time here and I am in LOVE with the Cobb Salad! The dressing that was recommended was SO GOOD!! The lettuce was so crisp and the portion was big! I was very impressed with the customer service and I will definitely come again!  All I can say is AMAZING!! Great place!!,1.0
"We moved away from Phoenix a year ago and I constantly about this restaurant. It was our favorite place to eat and we always took our out of town guests here. Today, we were able to make a detour on our trip to eat lunch here and I was reminded why it's my favorite. Our server Kaitlyn (and all other servers we have had in the past) was exceptional--attentive, friendly, enthusiastic and knowledgeable about the food. Kaitlyn took great care of us today which was much appreciated after living in a small town that lacks such fantastic service. 

We ordered our two favorite meals and they were perfect as usual. I got the seared ahi tuna sandwich and my fiancé got the braised short ribs and grits. We had to share with each other because we couldn't decide which to get. We don't even normally like grits, but the ones here are just incredible. Trust me, give them a try! The menu has something for everyone and the farm to table aspect means everything is super fresh. They care about the ingredients that go into the food and it comes through. 

We finished it off with some pumpkin pie, which came highly recommended--best pumpkin pie ever, period, end of story. Friends bought a whole one for Thanksgiving.

All their pies are clearly homemade and I am ashamed to admit I've eaten a whole lemon icebox pie in just a couple days!! If you have room, get dessert you won't regret it. Worth every calorie.",1.0
"Ahh.. The satisfaction of a perfect bowl of ramen noodles is hard to top. I had the October special, which was a Tonkotsu shoyu ramen, which comes with half a soft boiled egg and spinach. 

Every component from the salinity and richness of the broth, the tender slices of lean and fatty chashu, the thick chewy noodles that soak up the broth, to the soft boiled egg was divine. Extra points for the generous portion of boiled spinach to balance put the richness. 

My side of Age (a.k.a. fried) Gyoza was crispy and tasty, too. The creamy sweet chilli sauce was perfect for it. I was sad that there were only four small pieces!",1.0
"I'm caught in the middle of giving this place 3 or 4 stars but really I feel like the restaurant deserves 3.5. Located in Cosmopolitan on the 2nd floor, prepare for a long walk. 

Made reservations ahead of time for a party of 4 and got the Fried Chicken & Caviar, the menu says serves up to 4-6 people but I can imagine it serving even 8. If you do decide to try this make sure you call ahead of time and let them know so they can prepare the order in advance. 

The Fried Chicken & Caviar included two chickens that are fried whole, carved, then paired with a choice of Momofuku Reserve caviar, we chose the 8oz Smoked Trout Roe ($328) ... They provide you crepes that you use as a tortilla and truffle creme fraiche to top off. This dish was very intriguing but after some thought I don't feel like it was too amazing.. chicken was cooked well and was moist, and the Truffel creme fraiche was the savior... Put that on top of anything you eat and you got yourself a winner. 

We also got some small dishes to balance with the meat: 
Bigeye Tuna - shaved foie gras, stone fruit; I would say pass on this, it sounds good but it wasn't to my liking. 
Spicy Cucumbers - togarashi, toasted almond; very tasty and full of flavor, it was light and refreshing.
Chinese Broccoli - black garlic, ginger; cooked well and tasted good but it's like anything you would typically get at a Chinese restaurant. 

I also got a cocktail for myself called Toki Thyme, I really liked the drink! It was well mixed and refreshing to drink throughout dinner. 

Final thoughts: Service was okay, our waitress forgot about us a few times. The atmosphere of the venue and view of the Las Vegas strip was cool and chill, especially accompanying hip hop music playing in the background. 
The presentation and deliverance of the dishes were great but the food itself was just okay. I feel everything may have been too hyped up and it just fell a bit short for me. Good experience but I wouldn't come back again.",1.0
"This place was amazing. The service was excellent (Charles and Carlos, thanks). The rib cap was the hit of the table but the American Filet was cooked perfectly and was very solid as well.",1.0
"I've been in many Chase Banks since I moved to AZ and this is by far one of the best location. Parking is large, personnel fantastically friendly and professional!",1.0
"Hehe, so I actually work at this movie theatre currently but in my defense I have gone to see movies here on my days off and I have seen movies here even before I started working here and I have to say that it is a great place for movies Even if I didn't work here I would be saying it because you get a real experience when you come here.",1.0
"I can't speak for all the different eateries but will review the Asian noodle bar.  I have eaten there for several years.  Reasonably priced.  Well cooked and prepared noodles.  The beef chow fun, won ton and Singapore curry noodles are outstanding.  The service is attentive.

I have also had a few of the sushi rolls as well.  Decent rolls.  Fish used was fresh and formed well.  I had the spicy tuna and fire roll.",1.0
"Great food, cool environment. I especially love their carrot cake. Even a fun restroom. Fun place for dessert and coffee bar",1.0
"Such a friendly, relaxing experience! Hidden little vineyard, found by accident. Absolutely LOVE this place!",1.0
"This is your shop, folks   Earlier this year my son had a 1972 BMW motorcycle he had just purchased in Phoenix taken to Southwest Motorsports for work needed to get the bike home to Canada.  I was unaware so this came to me only afterwards when I heard about it.  Apparently there was a mix up of some kind.  A precondition was imposed by my son.  The work was not to be done without the authorization of a knowledgeable friend of his but the bike was innocently repaired without it.  However, the repairs were essential.  The bike had sat for years.  Without doubt it only got all the way home because of Southwest's excellent work.  In the end the shop took the high road:  it released the bike without payment rather than cause a fuss.  To me that's sound evidence of ethical, honest, caring and highly professional people who do great work.  Thank you!",1.0
"Great experience..its a very special place to be! My experience was outstanding. I was invited to listen to my very talented friend perform and it turned out to be a magical night. This place has an ambiance that is incomparable to any place! We later went to the back area and saw Aretha Franklin standing room only...The food lacks nothing, it is out of this world, deliciousI truly recommend this place, it is unforgetable really.",1.0
"Ken was so awesome! He went above and beyond to solve a computer issue that would have otherwise made me lose out on the tax credit I was supposed to get. This tax credit was $139!
Thanks again Ken!",1.0
Really flavorful sandwiches. Huge portions. Very great service. I think they could use some music and more beverage choices but the food was great.,1.0
"Awesome place! Great food and great cooks! I definitely recommend hanging out at the bar in the back, so you can watch the cooks prepare all the yummy food",1.0
Tried this new nail place today and was not disappointed. First time trying the powder dipped nails & love them. I think this will be my new go to nail salon.,1.0
"Try the power plate! I got the steak one and the meat is so tender. The yams (sweet potatoes?) are so fluffy and not too sweet. It just has the perfect natural sweetness and not that horrible dessert sticky sweet taste like at Thanksgiving. We also tried the chicken quesadilla. If you want something naughty, that's it. So much cheese but oh so good. A basic done just right. I loved all the choices at the salsa bar too.

The staff is so warm and friendly. Ask them what's good that day and they won't steer you wrong. Come see John and say hi!",1.0
"Very good food and excellent service. I didn't catch the waitresses' name.
We had the chicken burger (breast) with amazing beer battered onion rings and the steak summer salad.
Also the blackberry pear cider was a tasty treat.
Definitely will return and suggest to friends.",1.0
"I had nothing but amazing experiences with circus circus I'm honestly surprised by all these reviews, the cleaners are sweet And yes the place on the outside is outdated but inside it looks good. Our rooms are always clean and although the elevator usually is packed with people we had nothing but positive experiences. I Personally believe it's a place for only families and the rooms are varied on what you can afford the cheapier you get your room the least amount of enjoyment you'll get in your stay spend a little more and you'll get a better stay. Been at circus circus for 5 years every time for spring break. Never a bad a experience",1.0
"I moved to Vegas 9 months ago and was in need of a good tanning salon. It's pool season! I found this salon on yelp and decide to try it out.  The gal at the front was super nice,  knowledge,  and helpful.  I definitely enjoy coming here and would recommend it to anyone looking for a tanning salon.",1.0
"Morris was very helpful along with the rest of the staff. First time users, tons of selection. Quick service, will come back!",1.0
Very good quality and good service as well as a nice clean establishment. I was happy with my experience and would recommend  it.,1.0
Great patio! The peach beer is to die for.,1.0
"Mabel's is great. As my boyfriend commented when I was about to give 4 stars ""what has Mabel's ever done bad?"" It's true. Mabel's is consistently great every time. My favorite is the lamb ribs. Great beer selection, even if you are the most discerning of beer aficionados.",1.0
"We bump into this place once and tried the almond croissants, we fell in love. This are the best croissants we have tried so we usually plan a trip to come here since it is not close to us. We love this place, the atmosphere, the people and obviously the croissants.",1.0
"Moved to Surprise, in January. We have been searching for a dim sum place the whole time. Got a recommendation from the gentleman who does my pedicures. Very pleased with the recommendation.
We waited about 25 minutes for a table. As soon as we were seated, the carts started arriving. Everything piping hot and very tasty. Crispy duck, shrimp stuffed eggplant, har gow, baked BBQ buns,   Chinese broccoli, Singapore noodles, chow fun, clams, fried ribs and sticky rice all very good
We will be back",1.0
This is my second time getting my car serviced at this location since I moved to Nevada and each time I had the pleasure of working with Joe he is a really awesome person definitely an asset to this location he is part of the reason I keep coming back the waiting room is not that comfortable they have to basically tables in front of the cashier but Joe is a pretty cool guy and he keeps me coming back one thing I like about this place is that no matter what time you go there they are offering you something snacks a beverage and I like the way they communicate pretty cool location,1.0
"My favorite place to go on a hunt for some vinyls. Stinkweeds has all types of vinyls, it's hard not to be in that little place for at least an hour. They have really good deals on their used vinyls. They also sell tickets for a lot of local concerts. Staff is always very friendly and helpful. If you don't find what you want, they'll look for it and order it for you.",1.0
Clear Protection did an outstanding job evaluating my security needs and understanding what would best suite our household. I cannot say enough about how trustworthy and easy they were to work with.  I will recommend them to friends and family!!,1.0
I went to Babies R US to shop for baby shower gifts and Toi went above and beyond to help me out! She found my friends wish list in the registry and that made it a million times easier to choose gifts and she even helped me look for them. Wonderful customer service!,1.0
It has all kind of sausages and beers from all around the world. Opens till very late. Def a good place if you like sausages and beers,1.0
"Awesome ice cream. Walked in, no wait and very friendly staff. The only thing better than the ice cream was the price! A small (which was 16oz!) was only about $3.50. They also had bottles of water going for only $0.25--nice to see a business not unreasonably inflating the price of a bottle of water in this heat! Will definitely be going back.",1.0
Just enrolled my toddler here and wow- we've only been here a week and are so impressed! They have an incredibly low student to teacher ratio- 1 teacher per 7 kids- which is awesome. The staff is incredibly caring and just overall wonderful with the kids.,1.0
Very professional cleaning service. I was emailed the say before to let me know arrival time.  Two employees showed up right on time.  Very thorough and didn't miss a spot after I inspected everything.  Very good experience.,1.0
"I've been here at least 3 times and I'm going to keep coming back. The place is small, only a few tables to take out is probably easiest. The woman at the counter is always so sweet, last time I went she helped me decide what to get for the family (I have a picky 2 year old). I usually get the chimichanga and my husband had gotten the burrito and rolled tacos. All was good, we will for sure be back.",1.0
"Legit lattes here... l'm a coffee fanatic and royal gets it right.

My favorite is the house special latte with honey cinnamon and vanilla- the afternoon delight!!",1.0
This is one of my favorite steak houses in Las Vegas. They have the highest quality of beef. Definitely one of my go to places late night. They offer a variety of different steaks. From low to high. Great place for an adult birthday dinner. Love this place,1.0
"There's nothing like this in my home town, so when i went it was really fun. There's a big menu of matcha desserts to choose from. Both times i went i chose the cone with black seasame.  This is the only location in North America, so wait times can be long and there's very little seating.",1.0
Andrew desireee and Maria are outstanding staff very attentive and pleasure to work with. Can't wait rental from this amazing company.,1.0
"I absolutely love this bar. Especially for their burgers . Those suckers are huge and oh so filling. The workers here are Sweet and very homey people and I never had a bad time with any of them. They also have awesome mini events, delicious affordable food, and a hot selection of music! My man and I have been coming here for yearrrrs and it stills delivers every single time. I recommend this place to all my friends and I think would be a great spot as your first bar as well. Good vibes and all, love you guys!",1.0
We had 4  dishes and all of them were great . The people are very nice and took great care of us . It was a slow night for them . We will be coming back next vegas trip for sure,1.0
Went to pick up my order in warehouse... The manager Byron tells me something went wrong with my order but they could order it from another store but it might take some time.. Another employee q says that they Will call me when it comes in. I left very upset that day. Two days later that same girl q leaves me a voicemail stating that she apologized for the mix up and that my order was ready now... Me and my installers were going to cancel my order because for sure we thought our project was going to be put back a few weeks because of the mix up. I dont know what those two associates did to correct the mistake but I have to say I couldn't have been any happier... They actually did what they said they would do... No complaints coming from my way... Great team in the warehouse! Great system.,1.0
"I have been a customer of Mister Car Wash, after having used Octopus for about 20 years. As a member of one of the unlimited wash clubs, I have definitely gotten my money's worth at all 3 Madison locations. For me, Mister Car Wash has been consistent.

But this review is about some damage that occurred during one of my visits. What happened isn't important; it's the sort of thing that can happen to anyone running a business. I want to stress that this was an accident, and not due to any systemic or technical problem. What is important is how they responded: the management immediately took responsibility, apologized, and made everything right in what was turned out to be a complex situation.

Because of this response, I am happy to continue using Mister Car Wash with both of our family's vehicles. I recommend considering one of the unlimited wash clubs, since they usually pay for themselves if you get your car washed at least twice a month.",1.0
"This is my new favorite Vegas hotel! Beautiful property and outstanding customer service. The best and most comfortable week long stay i e ever had in Vegas. They greeted us with comfy robes and slippers once we checked in. That was such a nice touch bc we had a long drive in. I can't wait to stay here again.

PROS
-dog friendly!!! They have a dog park!!
-spacious, beautiful, modern, high end rooms
-excellent, accommodating & polite customer service
-love the iPad remote control double blinds with black out shades
-beautiful view from our room 
-Starbucks\/coffee located in lobby
-clean rooms
-rooms come with kitchen, stove top, microwave, and fridge
-high end toiletries inside rooms
-great location 
-lounge lobby area had great food & drinks
-loved the gorgeous bathroom and huge bathtub 


CONS:
-self parking lot is only in Aria hotel",1.0
"I had a pleasant experience purchasing my Edge here 3 years ago.  But I have to give a shout out to Fernando in the service department.  I take my car here for oil changes, and misc. mileage check ups and got a set of new tires here about a year ago.  Came in today with a flat tire (nail) and oil change.  Not only did I not get charged, they washed my car which it desperately needed!  Thanks Fernando, you always take care of me :)",1.0
"So happy we tried it out! Amazing food & great service! The BBQ ""pork"" pho sandwich is incredible!!!! Fresh yummy vegan\/vegetarian food is rare to find while eating out, this place is awesome! Highly recommend!!!!",1.0
"I came here on my birthday and ordered the escargot with garlic-herb butter for $17 and bordelaise steak frites for $30.

The escargot was drenched in the garlic-herb butter (yum!) and was fresh. I only wish they gave more than 6 pieces :D

I wasn't a fan of the frites but the steak itself with the red wine sauce and carmelized onions made it amazing.

To the other people who said their steaks were thin - order the filet mignon or the rib eye next time!

TIP: If the weather is permitting, ask to sit outdoors with a view of Bellagio's fountain. It's so pretty at night!

The view, ambiance, service, and food were all up to par and the reviews justify the magnificence of this place~",1.0
I cannot say enough about how awesome The Dress is!! Went here after one horrible experience somewhere else. Sara helped make sure I had an appointment and Jodi my consultant picked awesome dresses for me to try! Made you feel so comfortable and welcome. Had multiple dresses in my price range and provided champagne and cupcakes with an add on package if you visit their website you'll see all the options! Seriously the best place to get a dress! Love love love mine!,1.0
"Excellent Thai food, sorta dumpy location  these hole in the wall places are sometimes the best though! Their curry puff appetizer was excellent! The Tom yum was just ok, the pad Thai was good, the spring rolls were great! Calamari was great! Food was reasonably priced and service was decent! Overall I would definitely go back!",1.0
"Our new fav ramen place, definitely coming back here if we visit Vegas again. They have a small portion menu for the kids. Their broth & noddle is bomb!",1.0
"For the price I got, I was not expecting much and that was fine by me. We are just stopping here for one night until a flight. But I got much more than I bargained for.

First off, there is plenty of parking, so you don't have to worry about the parking. The hotel is conveniently located right next to the South Park Mall, which is just across the street, so that is great too. The room was very nice, with a desk, two couches, and a big king size bed. Our room had a safe, coffee maker, and a fridge as well.

All of that was a plus, but that is not why I rated this five stars. That was because of the amazing service I received here. From start to finish, they were all very friendly and helpful. The bell man was very charming and helped us with our bags to our room, and gave some advice on dining that we took him up on that was great.

The following day, I was looking for a scale to weigh my bags, because they were quite heavy and I wanted to be sure we would be okay for the flight. The front desk looked all over the hotel but they seemed to have misplaced it during a renovation. She called just about everyone one payroll and they were all genuinely concerned with helping me out. Finally, she remembered she had a scale in her car (what are the chances) and ran out to get it for me. She even allowed me to take it to the room and bring it back later. She went well beyond the call of duty on this, and that was very appreciated. To top it off, she gave us a very late check out to make it easier on us to relax before our flight. That is the top of service you expect in a 5 star, so kudos to this team for being excellent.",1.0
"Best hot and sour soup!!! Some of their dishes can be too salty, but just need to specify to reduce salt. We always get takeout, nobody ever dines in.",1.0
"After visiting another Chevy dealership closer to my home and being very unsatisfied, I went to Courtesy Chevrolet. I had leased 2 other Chevy Cruz's in Ohio and was nervous about finding another dealership in Arizona I liked as much. Kevin Good was my salesman and did an awesome job at finding me a brand new Cruz to lease at a price I felt comfortable with. I really felt like the sales team did everything they could to give me the best price and didn't make me feel pressured. Every person I dealt with, or even saw in passing made me feel like a VIP customer. Kevin even called me the day after to make sure I was happy with my car and to see if I had any questions. I will definitely be taking all my services to this dealership.",1.0
What a great addition to the neighborhood and much needed! Great staff and ambiance! Perfect for casual gathering and Happy Hour gets quite lively. Ask for GM Stewart and tell him Croft sent ya and that you saw this review on Yelp! He'll love it! He does an excellent job running the place and making sure everyone is having a great time.,1.0
"Chip Kim was great, very professional and knowledgeable young man. Thank you for the great experience at the Mercedes Benz of Gilbert.",1.0
"Not 5 stars due to portion to price ratio.  

I had table side Guacamole-- amazing even though it was super spicy and we asked for no spice. 

Also had the Gorditas- size of a dollar coin. 
The butternut squash tacos are super delicious but again, tiny. 
The street corn though- so good!!! I have never had it so I was super excited to try it and it was wonderful!

My favorite part was the white and red sangria- best I've had in along time!!

I still give it a high rating bc the tastes of the foods were delicious and the staff was super friendly!",1.0
"If you like intestines order the house special appetizer, which we did by accident, wasn't actually as bad as it sounds.

The sweet and sour pork and honey walnut shrimp were 4 stars but the sizzling beef got 5 stars!",1.0
"Drove out to enjoy Vegas and why not a massage . I found Sams Spa, what an awesome experience. My girl, Encore was amazing and so professional. Will definitely see them on our next Vegas stop.  The front desk guy was so nice and helpful. Thank you all for an amazing appointment.",1.0
"On a recent work visit to Vegas we ate here twice.  It was so good the first time that we took our friends.  The food was fantastic (the octopus was to die for) and the waiter\/bartender (we sat at the bar the first night) was fantastic.  They have a Happy Hour Menu.  Now the second night was different.  We sat at the bar to have a drink and wait on our friends.  My friend had wine while I decided to have another Sam Adams.  The previous night, it was on the Happy Hour Menu so I asked for it again.  The bartender (His name was Kody) said that they didn't have it.  This made both of us do a ""What?"" and explain that it was on the Happy Hour menu just last night.  He said that they didn't have it and maybe the menu had changed.  My friend was still perplexed as to why they would still have it on a Happy Hour menu but not offer it off of the menu.  Finally the bartender (Kody) said very rudely ""Well just to accommodate you, I will take care of it"" but it was said very condescendingly.  He looked and low and behold they had it!  I commented how rude he was as did my friend. My friend asked to see the manager so Kody apologized very quickly.  The only reason we didn't push talking to the manager was that there was a couple sitting next to us and we didn't want to ruin their experience.  Kody did offer my friend more wine but never once asked if I wanted another beer.  Once again - rude.  When our friends arrived there was no way that we were going to eat a table so we moved.  My friend asked for the bill and Kody said that he apologized and that it was on him.  Still not a warm apology and to be honest we would have rather paid for it and spoke with the manager.  I'm just astounded that a place like this would have an employee that acted like that.  He could have looked in the first place and it would have been fine.  We were fine with being charged more since it was after happy hour.  You would think with a $600 food bill for 4 people that a restaurant would have a nice staff.  Our dining experience was wonderful but it was in the back of my mind the whole time we ate as to how he acted.  I'm not sure if I would recommend Milos to my friends with the chance that they to would be treated like this. Maybe I would with a warning to not sit at the bar!",1.0
"Wow. I was a kid again. The wall art is just phenomenal, the atmosphere, the service, and the drinks are out of this world. Can wait to return next time I am in Toronto.",1.0
"My first time visiting this business. The only reason that I'm giving them four stars instead of five is because it was hard for me to find. It's inside of a gas station. They are very busy they take orders online which is extremely convenient. The food is extremely fresh and very tasty unlike Roberto's. Great customer service, huge orders and very good food large portions. If you order from here make sure you are hungry because you won't be when you're done very satisfying. The red sauce that I got with my tacos was actually hot spicy and I loved it. 


Well yesterday evening I ordered from this business using the online app. I was pleasantly surprised at how easy it was. When I got there my food was ready except they waited until they saw my face to put my toppings on my tacos they didn't want my food to get cold. When I got home I really looked at my food and I could tell it was prepared with love. It looked very good very neat and tasted just as good as it looked. I am now hooked on this business I will become a regular. This is why I have to give this business five stars plus they call me by name when I walked in I like that.


Well I thought I would update my review. I have been a customer of this business I don't even know how long I stop checking in I probably have over 30 visits so I am convinced I made the right decision by choosing never to go to Roberto's again. The quality of their food is outstanding and it's the same cooks consistent also they prepare my food like they're cooking for their family. They all know me so anyone who doesn't want to go there don't like the food don't like the place feel free not to go because there's plenty of us that go there the business has a following I know I see it I'm part of it. One other thing Ben and my girls that work there they don't curse they are a family business. But I do so if you want a five dollar Burrito  in five minutes then take your ass to Roberto's and shut the hell up. Just saying",1.0
"Bon, on va se le dire mais lorsqu'on va une fois au restaurant Park, on y va une deuxième puis une troisième fois et ainsi de suite. Ça c'est le résultat de la fraicheur et qualité des ingrédients combinées à un menu qui varie aux saveurs choisies par le chef tout au long de votre soirée. Effectivement au restaurant Park, commander les nigiris du chef et ils seront préparés selon l'inspiration immédiate de l'équipe de chefs savamment dirigée par Antonio Park. Le menu évolue et ces mêmes nigiris seront différents tout au long de la soirée !  

Les petites attentions du personnel de service vont aussi venir compléter cette bonne table.  Que vous ayez une table, la table du chef ou vous soyez au bar, chaque expérience sera bien sympathique à sa manière et vous ferez danser vos papilles! :) 

Je recommande vivement! 
Voir photos",1.0
This is a great place to relax have some fun and havr a few drinks. The staff here is amazing very helpful and are always willing to give you ideas on new items and drinks. Ask for afton she is amazing.... so is the rest of the bartenders. My wife and I alway have a great time..,1.0
"Dr. Chandler and her staff must be commended. The office staff are very professional, friendly, efficient and moved my wife and I through the check in process quickly and with a warm and friendly smile.
Doctor Chandler was extremely knowledgeable with the eye issues We are dealing with and provided solutions that were very helpful. We were not rushed during our appointment and eye examinations even though the waiting room was busy. I would recommend Dr. Chandler in a heart beat to anyone needing an eye examination.
Sincerely,
Mr. & Mrs. Campanella",1.0
"Awesome public pool! Love that it has the kid section and the deep section. The only down fall is that the time it opens is inaccurate, it opens for swimming lessons at 11 am but to the public at 12pm. So I sat in the parking lot waiting for it to open. But it has life vests for the kids free of charge which is awesome.",1.0
"I love the coffee bar at Harvest. Staff are fast and courteous, and they make a really good coffee drink. (I get espresso-based beverages and can not speak to the drip coffee.) I appreciate that they do a ""buy 10 drinks, get 1 free"" card. It gives me a little more reason to stop in before work instead of fighting the drive-thrus. 

It's neat that they have a gift\/shopping section on top of the groceries, restaurant, and deli. The store always seems clean and organized, and the staff are incredibly friendly. 

The upstairs seating area is huge and spacious! Plus, if you can't find an item, they'll try to see if they can stock it. 

Although it's a full-sized grocery store that caters to all tastes, it is a bit pricier for some items that you can buy more cheaply elsewhere. For example, I might buy gourmet or organic items here, but maybe not macaroni and cheese. Great array of items and specialty sections, e.g. gluten-free. I'm happy Harvest is in Champaign!",1.0
"I'm relatively new to Vegas, and I don't have the time to cook, so it's great to have an Applebee's right around the corner.I always sit at the bar, and DJ is the bomb. This restaurant is extremely clean and well maintained, the GM of this location really has it together. The food is actually better than other Applebee's too. It always comes out warm and fresh.  But what keeps me coming back is   DJ. I cannot say enough how incredible the service is here.",1.0
"I couldn't have asked for a better experience here. I was dreading taking my car in to get it repaired because I thought it would be such a hassle. I called and found out I could walk in anytime to get an estimate. I came in one day and spoke with Larry, who immediately looked into my replacement part and gave me an estimate, then told me it would be here in about 2 days and that he would call me to confirm and I could bring my car back in the day after the part came in. The whole estimate process took about 5 minutes. I got a call 2 days later saying the part came in, but was broken during shipping. Larry ordered a new one and kept me updated every day by call or text until it came in just a couple days later. He made sure it wasn't broken before calling me, and I was in the next day getting it installed. It took less than 20 minutes, and everyone was incredibly nice. Larry and everyone here did an amazing job!",1.0
"Wowsers what an amazingly spectacular experience. Best part, totally unexpected. My friend and I randomly chose this restaurant\/pub for dinner tonight and I'm certainly glad that we did. I honestly believe I had the best burger EVER tonight. If you ever find yourself at this wonderful establishment (with might I mention equally fabulous service), make sure to order the elk and boar burger. Yummy to the tummy!",1.0
"Wow authenic French cuisine! The staff is friendly, and  multi talented! My server said she is usually in the kitchen! Get the chicken entree ( I don't speak French and I forgot the name)  because wow. Not a dry piece of chicken on that bone, and the sauce was amazing. 
Crepes in the morning too! Comfy cozy lil spot. I'm with it.",1.0
Yummy authentic food at a fair price. Haggis was delicious followed by a lamb cassaerole better than my Mum made. No small accolade !,1.0
"Quite possibly my new favorite movie theater in the Cleveland area for large format, big-screen movie-going experiences.  Saw ""Dunkirk"" projected on 70mm film here and Stephen King's ""IT"" recently in XD.  Unbelievable.  The food is pretty decent! (for a movie theater...and there are also plenty of other restaurant options nearby).  I love being able to reserve my (reclining!) seats inside the theater, itself.  The parking is a breeze, and the image and sound quality here is nothing short of stunning.  

I saw ""Interstellar"" at an official IMAX Theater in Westlake a few years back, and it was an absolute nightmare on all fronts.  Parking was a disaster, and the screen was underwhelming (given the price...my Lord!!!)  I wish to high heaven that I had seen that film at Cinemark at Valley View in XD instead.  Cannot sing their praises high enough.",1.0
"We went to The Yard for the first time and thought the food was really fun. It was cold outside, so the parking garage next door was very convenient. We originally came for the house dessert, but were pleasantly surprised by our grilled cheese sandwiches too. The mac n cheese would have been better with a bit more flavor, it was kind of bland. The dessert was absolutely the best part of the meal, it's a sandwich stuffed with Nutella, peanut butter and banana and then deep fried in a batter that tastes like funnel cake. Then it's smothered with marshmallow fluff and drizzled with chocolate sauce. I was blown away by the size and the flavor. It seems like a trendy place and I can imagine it would get quite busy during prime time. The service was really great too!",1.0
The pizza was amazing.  So fresh.  They have outside seating which is really nice to sear outside and eat.  Great customer service.  Mozzarella wedges were really good  and we were served with our food in less than 10 minutes.  I will be definitely going back!!!!!!,1.0
