text,useful,stars,date
Nephew loved to play games and listen to music. He never puts it down. Very good buy.,0.0,1.0,2017.0
"For $50 this is a fine tablet, However I bought a 64gb SD card to expand the storage, however i have found that a majority of apps are not able to be saved to the external card , nor can they save data to it (for example Netflix). So be warned that you will run out of space and consider the one with the larger internal storage.",0.0,0.0,2017.0
"The tablet is as you would expect at the price point, nothing too exciting in terms of the tech. But, add a Prime membership and this device really excels at giving you access to all the Prime perks and adds another voice control point for Alexa.",0.0,1.0,2017.0
"Bought this for my son, and he ises it all the time.",0.0,1.0,2017.0
You can't beat this for the price. The Internet is fast and a good reader.,0.0,1.0,2017.0
Love this tablet because it's durable and versatile. Glad they finally added a memory expansion slot. Highly recommend!,0.0,1.0,2017.0
"Simple to use, works very well, and at an unbeatable value for price.",0.0,1.0,2017.0
"I bought this for my husband for Christmas. Got it for $33..couldn't beat the price. We found this was a greal alternative to pricier tablets and clunkier items such as laptops and Chromebooks, when all you wanted to to is check email or do surfing. Display is great, Definitely recommend",0.0,1.0,2017.0
We bought this for our son and he loves it. He can read his books and also play games on it.,0.0,1.0,2017.0
"This is not the first time, I bought these tablet several times, because they work excellent, I sent one for my best friend and she love it, I like everything from this product.",0.0,1.0,2017.0
Good economic solution for a tablet to surf the web when neeeded.,0.0,1.0,2017.0
"Purchased this for my niece for Christmas. She loves it. Great for the kids, or if you're not looking for anything specific. Lightweight, easy on the eyes. You don't mind spending that money especially for a kid that may break it...because they're kids.",0.0,1.0,2017.0
"At sub $50, the kindle fire pretty much falls under disposable. That said it is a fantastic little tablet, good enough to do almost anything you would want to do.Only downside is the mono speaker, it is a little of an issue when listening to music over the speakers. If wearing headphones, the sound quality is ok and you get stereo.",0.0,1.0,2017.0
"The item that I needed was very good in value and easy to find in the store The cost was reasonable and exactly what I was looking for, which was what I needed for the new printer that I also purchased at Best Buy. thank you",0.0,1.0,2017.0
Great tablet! My fiancee uses it as an ereader for books she downloads from the library.,0.0,1.0,2017.0
Very durable cover Takes the abuse that a 3 year old gives it,0.0,1.0,2017.0
"Bought this to replace a previous tablet that died. Popped in a 16 GB micro SD card to add memory. You need more, 8 GB is not much. This tablet throws plenty of marketing at you, but in exchange you get a lot of functionality for not much money (I paid 40 plus tax). If you like intense gaming, you'll be disappointed I think, its not super powerful. True it cannot run Android apps, but its an Amazon product, so there are lots of apps out there. For my light weight needs, it works well.",0.0,1.0,2017.0
Very compact and easy to use. I Just wish it had Google play store but amazon is still great.,0.0,1.0,2017.0
It's nice to go out in the yard and check my online stuff but it's just too small.,0.0,1.0,2017.0
I bought a tablet few months ago is very good quality I like it a lot for watching youtube videos and i bought 2 more tablets for a gift,0.0,1.0,2017.0
Gave as a gift. Hope it is working as planned. Nice sale price.,0.0,1.0,2017.0
"I actually bought this one for a friend as I already have one. She reads all the time, and I told her this is what she needed. I'm not even sure she has taken advantage of all the other options that come with it but she loves it for reading her books. She is an older lady so I help set it up for her and have not had to help her do anything else. She has been able to navigate thru it with no other help. Greatest gift I could have given her.",0.0,1.0,2017.0
i am 61 years old and do not know a lot about tablets. i mainly play the games but it is great for that,0.0,1.0,2017.0
My daughter loves it. She can make her videos and listen to her music.,0.0,1.0,2017.0
"The first kindle I purchased only worked for a week. Thankfully, Best Buy did a full return. This one works like a charm! My kids love it!",0.0,1.0,2017.0
The person I bought this for loves it. She had another tablet that was actually more expensive but she couldn't load apps or anything to.,0.0,1.0,2017.0
"Bought it on black friday sale. Use it as a ODB reader for car and reading books every once in a while, for $35 there's nothing wrong with it",0.0,1.0,2017.0
"I got this for my husband because he only uses a tablet to read and occasionally look up items he's interested in on the web. It has been perfect for the light use he puts it to. He doesn't have a lot of knowledge about using computers etc. and this allows him to read, play simple games and check out guns and other things he's interested in without having to learn how to use anything more complicated.",0.0,1.0,2017.0
"I researched about tablets and based on my interests I choose the Amazon Fire 7 tablet and protector, I wanted reading and games mostly.",0.0,1.0,2017.0
Awesome for kids. Great for parents (peace and quiet) lol,0.0,1.0,2017.0
This is good for the price battery is good quality of picture is ok,0.0,1.0,2017.0
"I purchased my Amazon Fire to check my E-mails and play games on it. SinceI have been using it, I check my bank accounts, use for reading and getting answers for problems on the internet. I am a Happy Camper.",0.0,0.0,2017.0
We bought this for the grandkids to use for school homework and it wotks very well. Easy for them to use.,0.0,1.0,2017.0
at 49.00 it was the best price for a small touch panel,0.0,1.0,2017.0
Great first computer for kids. Durable and easy to manipulate. Lots of fun and educational games for the kids.,0.0,1.0,2017.0
"I have specific information that needs access to quickly, My Tablet has been Extremely proficient in helping me with my Requirements !",0.0,1.0,2017.0
You can't go wrong with this Kindle! It's a super price and a great Kindle! It's great for reading or surfing the net!,0.0,1.0,2017.0
"I purchased this tablet as a Christmas present when they were having a sale. It's a good, basic tablet that does everything you could want a tablet to do (especially for the price I paid).",0.0,1.0,2017.0
"I don't really care about the built in Amazon apps. I use this tablet for Xfinity TV streaming and it works great. Since it's Amazon, I don't expect them to abandon updates like the cheap Chinese tablets. It's not speedy fast, but for the money it is hard to beat.",0.0,1.0,2017.0
"Have bought these for myself, grandkids and daughter. Nice size to put in purse and easy to take with you in car. Lots of uses for this.",0.0,1.0,2017.0
My 3 yr old granddaughter loves this item! PERFECT,0.0,1.0,2017.0
"It is great for reading, but that's about it. There are ads that are quite annoying as well as the slow speed of the device.",0.0,1.0,2017.0
"An OK product. Bought on Black Friday for $35, you get what you pay for. Runs slow at times, good for simple tasks.",0.0,0.0,2017.0
Love my kindle! Highly recommended to anyone that reads regularly or travels. We use it for reading on the go and even to access Netflix and email on a device larger than a cell phone but smaller than a computer.,0.0,1.0,2017.0
"Great price, used for my 6 year old daughter on a 12hr drive from texas. kept her busy. used mostly for games.",0.0,1.0,2017.0
"On sale for my 3 year old and he loves it, mostly used for movies and games.",0.0,1.0,2017.0
"This is an inexpensive kindle that works great. It is a little slow loading which can be annoying, but I do love it - especially because of the price.",0.0,1.0,2017.0
This is a great beginner tablet for a small children. Definitely recommend this starter tablet.,0.0,1.0,2017.0
give the tablets to my grandsons they love them and would buy them as gifts,0.0,1.0,2017.0
"This was to replace an older fire tablet that was worn out.It was the right size for my wife to carry around,also it was much lower price than the original.",0.0,1.0,2017.0
"can't connect to any router, hot spot. Returned and so did the sales clerk with theirs. enough said...",0.0,0.0,2017.0
Works well for the purpose it was used for not fancy but good quality tablet,0.0,0.0,2017.0
Not the greatest small tablet and Amazon does have it locked down pretty well but it functions.,0.0,1.0,2017.0
We wanted an inexpensive tablet for our 8 year old and this one is perfect. He can use it to read books and play games and it was very affordable.,0.0,1.0,2017.0
"I bought this tablet because it seemed worth it for the price. However, it only lasted 6 months before the battery died and was not chargeable, regardless of troubLeshooting and what cord or outlet I used.Best Buy said they couldn't do anything but said Amazon could help me since it should be under warranty. I escalated multiple times with Amazon and they refused to help me each time. So save your $49.99 and put it towards a good product.",0.0,0.0,2017.0
This was a very nice unit and easy to use for kids. Good value,0.0,1.0,2017.0
Got one for my nephew... very easy setup and has a ton of games to download!,0.0,1.0,2017.0
its a great device I bought it for my great niece and she loves it,0.0,1.0,2017.0
"I bought this for my elderly mother who had another tablet that broke. It was easy to set up. More importantly, it's easy for her to understand. I did have to create an Amazon account for her just so I could download her favorite apps. The only challenge I had was she uses Gmail for her email accounts. It took me a couple of tries to get her Gmail into the stock email app. So far, she is happy as a lark with her new tablet.",0.0,1.0,2017.0
Can't go wrong at 40 to 50 bucks.I also have the 8 inch and prefer the 7 in the hand.I bought the eight for the extra ram 2gb instead of 1 but haven't seen any differences in the 7 or 8 while using it,0.0,1.0,2017.0
"So here was my dilemma, I could buy a cheap tablet from a no name manufacturer and suffer lag time, battery problems, software problems and all the things the bad reviews said or I could buy(on sale) an Amazon Fire Tablet and get a great screen, great battery life, Alexa, wifi, access to my Amazon Prime goodies and an easy to us OS..hmmmm, which way should I go? Needless to say, thrilled with my Fire tablet, use it all the time and wondering why anyone needs to spend more when this thing does so much for so little.",0.0,1.0,2017.0
"I bought 3 of these tablets for my nieces and I was a little worried about the quality because they were cheap. The quality is great and my nieces love them for playing games, watching videos, movies etc. Turn out to be a great purchase.",0.0,1.0,2017.0
Great tablet if you have an amazon prime account. Not able to download some apps that are current. works better if you stay with in amazon.,0.0,1.0,2017.0
This thing is pretty awesome. It's lighter and thinner than my previous one. I am a fan.,0.0,1.0,2017.0
Bought 2 of these for my kids to have something to play with and watch movies on while traveling. Bought a couple kid proof cases online and they are good to go. Well worth the cheap black Friday price.,0.0,1.0,2017.0
This was purchased for my 7 year old son & he LOVES it!! Perfect sixe for him,0.0,1.0,2017.0
It was great for my 73 year old mother.She uses it for the Bible.,0.0,1.0,2017.0
I bought one specifically to play music videos in my car with the Bluetooth sinced to my stereo. It's awesome.,0.0,1.0,2017.0
I really like this product. It's easier to read when I'm eating because I don't have to hold a book and turn the pages. Basically I have both hands to eat with and only need to tap the screen to turn the page. I will say though the battery seems to drain a lot faster when you are using the wifi and looking up books or just searching the web. That would be the only bad thing about it I would say. Other than that it is an awesome purchase,0.0,1.0,2017.0
"I really wanted a ""value"" item to load & listen to audio books both while at home and on the road. This is PERFECT. So quick and easy to load books via an app or the free library app. Pleasantly surprised....such a great little ""reader'.",0.0,1.0,2017.0
got it for my three year old and it's perfect for him,0.0,1.0,2017.0
"Great Device! Quick, easy to use and a great value!",0.0,1.0,2017.0
"Yes it is heavy, bulky and the adds are annoying but for the price it is a great little tablet.",0.0,1.0,2017.0
I have bought multiple fire tablets and will continue too. I would advise to get the protection plan for any problems and we have had a few. The tablets work good for the most part but I would upgrade the memory to 16 if you are going to play a lot of games.,0.0,0.0,2017.0
I bought this tablet for my 10 yo granddaughter and she loves it.,0.0,1.0,2017.0
Spending money on the cheaper one with ads is worth it. The ad only pops up when you first turn it on and that's it. Have not had any issues with it in the few weeks we've had it.,0.0,1.0,2017.0
My daughter wanted this product for herself. I got this unit based on the price and size.,0.0,1.0,2017.0
Great easy to use tablet.... Grabbed it for my daughter and she cant get enough. Gets the job done ...,0.0,1.0,2017.0
"Decent screen, kinda slow response on the touch screen.",0.0,0.0,2017.0
Got this gift for my girlfriend daughter and she loves it good deal thanks,0.0,1.0,2017.0
This is a great low end tablet and it is sold at an amazing price.,0.0,1.0,2017.0
"I'd say for the price it was a decent Tablet it did what I needed it to do but the support I'd say through the App side was a bit rather weak which is the big downfall of this tablet. Amazon also does a lot of advertisements on the tablet for example the lock screen and multiple pages on your home screens which can be rather annoying and unremoveable. Otherwise I used it to watch videos, surf the web and use a few social media apps. Good for kids too both videos and games side. So I'd say in general for the price it's a decent tablet, but if you are looking to do more and have a smoother tablet you might want to pay more for something better.",0.0,0.0,2017.0
I purchased this as a gift for my parents. It's easy for them to maneuver.,0.0,1.0,2017.0
Bought this as a gift for someone but I haven't heard of any issues,0.0,1.0,2017.0
"I love these tablets I have two, I would definitely recommend they are light weight and hold a battery for a long time, great for emails , surfing the web or just shopping im gonna buy another for sure you should by this product",0.0,1.0,2017.0
My daughter loves her tablet it works really good.,0.0,1.0,2017.0
Reasonable price yet love it my kids loves itttttt,0.0,1.0,2017.0
I bought this tablet for my goddaughter and it was definitely a great buy! Kid friendly and she has all the books and games she's interested in as well.,0.0,1.0,2017.0
My daughter loves to read so we thought that a Fire would be a great option for her. She loves it. They are getting smaller as time goes on for sure but still just as durable. Great gift!,0.0,1.0,2017.0
I use this tablet to read e-booksome and watch movies. The screen quality is great. The tablet is small enough to fit in my purse.,0.0,1.0,2017.0
This is the perfect tablet for my 3 year old son. He loves it and it is easy for him to navigate. It is also easy for me to set up parental controls and give him access to certain apps.,0.0,1.0,2017.0
It's a really good tablet for kids my kids love them,0.0,1.0,2017.0
"I loved my tablet, it fits in my needs. It's fast and works perfectly for me.",0.0,1.0,2017.0
I use this tablet for my daughter and I could only download YouTube Kids. Wished I would have purchased the one with more storage.,0.0,0.0,2017.0
This tablet is very easy to set up. It is very easy to use.,0.0,1.0,2017.0
"I love my 7"" Fire Kindle...it's great when I go to appointments I can play some games or just read while I wait...light weight too not lugging around a bigger Reader...",0.0,1.0,2017.0
"Amazon replaced it as it had gray stripes and no picture on the screen. That one works so overall the Fire was a good purchase. Recommend a memory card, it does not hold much.",0.0,0.0,2017.0
MY STUDENTS ENJOY USING THIS PRODUCT FOR LEARNING .,0.0,1.0,2017.0
"This tablet is a great value. Tablets in this price range usually end up failing quickly, but this tablet has held up perfectly for almost a year now. The 8GB is somewhat small, but adding an SD card has helped with storage. The lack of Google Play is a nuisance as the app selection is more limited, but by adding Aptoide, I was able to access many of the apps that are available in the Play store, but not Amazon.",0.0,1.0,2017.0
Purchased on Black Friday Deal. 71 yr. old mom loves it and uses daily for reading.,0.0,1.0,2017.0
Great purchase for the money! I really just use it for Facebook and games.,0.0,1.0,2017.0
"It is what it is. Awesome and basic! If you use Amazon and you need a small tablet, then walaaa!",0.0,1.0,2017.0
"Bought this for a friend. It does the job (basic web and book reading) and at an affordable price. Nothing too fancy, but no problems.",0.0,0.0,2017.0
"I like the tablet for basic use, but definitely enough for any kid",0.0,1.0,2017.0
Easy to use and lots of fun and very lite weight ..,0.0,1.0,2017.0
Really inexpensive and does everything I need it to for my boys!,0.0,1.0,2017.0
"My daughter was 27 and had never owned a tablet, she loved it!She uses it constantly",0.0,1.0,2017.0
"Great tablet, for kids and adults. Love it, it's my backup for paying bills etc.",0.0,1.0,2017.0
Got my amazon fire table and love it. It's really easy to use .battery last long,0.0,1.0,2017.0
"Perfect gift for my mom who loves to read. When the weather is bad, she can download books from the library without leaving the house!",0.0,1.0,2017.0
Each of my boys have their own Kindle Fire. They love them! They're easy to use and the micro SD card slot allows you to upgrade the space to add more movies and games. They're especially nice when the wife and I want to enjoy dinner out!,0.0,1.0,2017.0
Purchased two of these as gifts for Christmas. No complaints.,0.0,1.0,2017.0
My mothers kindle paper finally died so I bought her this. She loves it because she can do so much more than just read books on it. Great product.,0.0,1.0,2017.0
Simple and easy to operate. Upgrade from another kindle.,0.0,1.0,2017.0
Great for kids. I love that i can monitor my kids.,0.0,1.0,2017.0
"You can convert this to a kid kindle, very durable. Quality is great for the price",0.0,1.0,2017.0
This tablet was purchased for my niece. It is at a great price point to do what we need...movies and games!,0.0,1.0,2017.0
"Friendly user systen, easy to setup, good size to put in a bag",0.0,1.0,2017.0
Good products I would advise every one to get one it work great and easy to install,0.0,1.0,2017.0
Overall - good quality for the cost. Ease of use; functionality is beneficial and allows for great entertainment.,0.0,1.0,2017.0
Nice tablet and at a outstanding price. Still going strong..,0.0,1.0,2017.0
The best gift for someone and you could download a lot of games,0.0,1.0,2017.0
I previously owned the larger hd fire 8.9 kindle and loved it. I wanted a smaller tablet to fit in my purse so this was perfect. I love the color. It holds a ton of books and you can add a sd card for extra space.,0.0,1.0,2017.0
"I have one that I love so that I purchased this to give as a gift, and the recipient loves it too!",0.0,1.0,2017.0
It was a great kindle fire! It functions well as a reading device and a tablet. Plays good audio books.,0.0,1.0,2017.0
"I purchased this tablet for my nephew, and he loves it! It works great, and has everything he needs for not only reading but school work and entertainment!",0.0,1.0,2017.0
I purchased this tablet fire 7 for my daughter and she really loved it.,0.0,1.0,2017.0
Got this for 40 bucks my daughter loves it .finally I get my phone back,0.0,1.0,2017.0
Great birthday gift for a 9 year old. He has enjoyed this so much.,0.0,1.0,2017.0
bought for my 4 year old daughter. plenty of apps and battery life is solid.,0.0,1.0,2017.0
"Great tablet for the price. If you're looking for a cheap and easy to use tablet, this is the one.",0.0,1.0,2017.0
I got a really good deal on the tablets. My kids love their tablets.,0.0,1.0,2017.0
"I really do not understand why Amazon has moved to the 6 inch format. The 7 inch format was much better and the screen size fir most aps better. Although I have relatively small hands, this one fits into my hand much better than the smaller 6 inch. A great tablet.",0.0,1.0,2017.0
Great tablet for kids! Easy to monitor kids activity and set parental controls.,0.0,1.0,2017.0
Bought 2 for our grand kids Great price and very good graphics,0.0,1.0,2017.0
Great for reading books onlineI would recommend to friends,0.0,1.0,2017.0
"Love this tablet, have bought several for gifts because I love mine so much!",0.0,1.0,2017.0
This is a very nice tablet for a first time tablet owner. Reasonable price and able to expand memory with micro sd card,0.0,1.0,2017.0
The Amazon Fire is a great device and for a great price! This new device now has a camera where as our older version did not!,0.0,1.0,2017.0
Like the small size and convenience. Recharges quickly and is available when my Lenovo tab needs to be charged.,0.0,1.0,2017.0
this product does exactly what I expected it to do.loved it so much I bought two!,0.0,1.0,2017.0
its need amazon account for download any apps ............... ita really pain for me . i dont like it,0.0,0.0,2017.0
Is great has a kids zone on it won't let them buy unless parents ok it.,0.0,1.0,2017.0
What more can i say it works great and it's cheap.,0.0,1.0,2017.0
Great for reading. Good starter device. Would recommend to someone else,0.0,1.0,2017.0
Brought this item for my Mentally Challenged brother. He loves it.,0.0,1.0,2017.0
I have no complaints what so ever. Great Item. recommended,0.0,1.0,2017.0
This tablet works perfect for me reading books on it. I love the option to have the blue light disabled so I can read comfortably in the dark.,0.0,1.0,2017.0
Awesome for the kids and a great price....does the same as an expensive one,0.0,1.0,2017.0
Excellent for beginners. Or anyone that wants to start with a tablets.,0.0,1.0,2017.0
It's very fast and has great picture and for the price you can't beat it,0.0,1.0,2017.0
I wanted a reliable tablet for my 8 year old son. This one was recommended to me after another tablet had charging issues. This has functioned well since purchase.,0.0,1.0,2017.0
My daughter preferred the ipad. The apps are a little complicated for her age she is 2.,0.0,0.0,2017.0
For the price it is great and it is quick to search,0.0,1.0,2017.0
Bought this just to have as a device to read my comixology account. Works perfectly for my needs!!,0.0,1.0,2017.0
This is a great tablet if you don't plan or want to spend a lot of money for one.,0.0,1.0,2017.0
"The Amazon Fire reminds me of a cheap older Android tablet from 5 years ago. The camera is horrible, the screen is full and I'd rather play with fire than to use the, Amazon Fire. Im returning ASAP!",0.0,0.0,2017.0
This is a good tablet for your everyday used!!!!!!,0.0,1.0,2017.0
Bought for daughter taking American Lit class that requires alot of reading. She downloaded audio form and enjoys having those stories read to her while working out.,0.0,1.0,2017.0
i would recommend this to others. i think it is great for someone who is just getting into electronics.,0.0,1.0,2017.0
really good value for the price. Easy access to internet and operation.,0.0,1.0,2017.0
"Product works like it should, not a fan of the adds when you start up.",0.0,1.0,2017.0
bought for my kid and it works great. fast enough for movies,0.0,1.0,2017.0
Bought the tablet for my son and he loves it. very affordable and worth the money.,0.0,1.0,2017.0
I purchased this tablet for my grandfather to use. He likes to play casino games and read! This works great for it. He is even learning to use the camera!,0.0,1.0,2017.0
"Got this tablet for a 6-year old. It has all the bells & whistles of the more expensive Kindles, but I don't get upset if it gets lost or broken.",0.0,1.0,2017.0
This is a very good tablet for a first time user or a young child. The software is easy to use and the camera works great.,0.0,1.0,2017.0
I purchased this to replace the Ereader I had. It has done that and so much more.,0.0,1.0,2017.0
Great for my 6 year old son he loves it was an easy set up. and for my son being 6 he knows how to work it very well. great from kids.,0.0,1.0,2017.0
Very happy with this product. Way more than I expected and you couldn't beat the price.,0.0,1.0,2017.0
"I originally bought this because of frustration in using my IPad for several websites. So I decided to try the Fire tablet. Well it did get me to the websites that IOS on my IPad didn't. But I started to investigate it more thoroughly. I checked the manual and started to have more fun. The camera works great , and the apps are great! This was to be a secondary purchase but I am using it more and more.",0.0,1.0,2017.0
I really like the tablet. It is very easy to work and the graphics are very good.,0.0,1.0,2017.0
Amazons fire tab is amazing entry level tab. just go for it.,0.0,1.0,2017.0
I did the preview about this tablet before I buy it. It is a good tablet for the price and it's not too heavy,0.0,0.0,2017.0
Not many apps I'd use. Not as useful as I'd hoped.,0.0,0.0,2017.0
Bought this for my mom. Surprisingly very capable and fast. Quad processor for the price? Unbelievable. User friendly.,0.0,1.0,2017.0
Great take along and travel size. It exactly fits my needs.,0.0,1.0,2017.0
"I like every thing about the tablet size , color, takes good picture's",0.0,1.0,2017.0
Purchased to have portable Alexa. Nice tablet for the money and recommend it.,0.0,1.0,2017.0
"I bought three for my each of my grandchildren. They are 2,5,and 7. The 2 year old loves watching Elmo on the tablet and it's not too loud and the picture is very clear and colorful and she knows how to push the icons on the screen herself, the 5 and 7 year old plays car racing games as well as reading and math games. It has parental settings on the tablet so that I can assure that's it content is kid friendly. They love it.",0.0,1.0,2017.0
"We were looking for an affordable, quality tablet - and this did the trick! We are Fire fans!",0.0,1.0,2017.0
"Nice little tablet for reading, Netflix takes a while to load if you want to watch it on it",0.0,1.0,2017.0
"I absolutely love my Kindle fire! I'm able to do everything on it; read, watch videos, play games, listen to music, shop, etc.",0.0,1.0,2017.0
"I only use tablet for downloading books to read. Great for that, although sometimes loses place.",0.0,1.0,2017.0
Like these tablets they were gifts. I bought it for someone in another country,0.0,1.0,2017.0
We've purchased quite a few of these for our children and nephews and nieces. Works well has reading and games,0.0,1.0,2017.0
"Don't let the summary fool you; the reason this is the third one is because of the quality! I've bought one for myself, one for my son-in-law, and I bought this as a replacement for my mother, who uses it to read books in her tiny apartment. The Kindle Fire is extremely user-friendly, and I'd recommend it to anyone wanting an inexpensive but reliable tablet.",0.0,1.0,2017.0
It is agood tablet for beginner kids and great for the price,0.0,0.0,2017.0
Great Tablet for the Price. It was on sale for $39. I was surprised by its quickness.,0.0,1.0,2017.0
"This tablet serves its purpose as my primary reader and mini computer on the go. Size is good, picture is clear, and the volume isn't bad for media either. Thumbs up",0.0,1.0,2017.0
Bought this to use in the kitchen for just recipes and pinterest but have wound up using it for a regular tablet! Fast loading and easy to use. Since I already have an Amazon account I now have free Alexa and so many other benefits,0.0,1.0,2017.0
"I bought this mostly to read the Walking Dead comics on and a book here and there. It works great for that. A slightly bigger screen would be better for the comics, but bigger screens don't come for under $50. I can't speak to quality of video streaming or anything, but it performs well for reading.",0.0,1.0,2017.0
Great device to entertain the children while traveling,0.0,1.0,2017.0
"Gets the job done nicely. It's as convenient as using a cell phone, but just a larger screen. Great for reading e books and catching up with shows on line.",0.0,1.0,2017.0
Very slow to connect to internet even with a good connection and wifi set up that worked for other electronics.,0.0,0.0,2017.0
"Purchased 2 of these to gift to my granddaughters, and they absolutely love them. It's just the right size for them to comfortable hold.",0.0,1.0,2017.0
This is a smart buy! Wonderful for reading and watching movies. Perfect if you have Amazon Prime!,0.0,1.0,2017.0
The device has several interesting applications for reading as well as completing necessary tasks for enhanced media.,0.0,1.0,2017.0
We already own one of these. Purchased another for my mom. We all love it. Connects easily to the Echo and all other apps we normally use.,0.0,1.0,2017.0
Kindle is awesome. Operates similar to iPad only much much cheaper.,0.0,1.0,2017.0
Great for watching movies when traveling. Perfect for watching on an airplane.,0.0,1.0,2017.0
I purchased this for my children (ages 2 to 10) and they all love it and use it with ease.,0.0,1.0,2017.0
Was bought for my 8 yr old who loves it to pieces!,0.0,1.0,2017.0
"As one would expect, this is fine for what it is. A $50 tablet. Better than other $50 tablets on the market. Quicker and more stable. If you're looking for a tablet for a child or for basic surfing and YouTube clip watching it's fine. Apps are limited compared to the google play store.",0.0,0.0,2017.0
This tablet was plugged in all night and did not charge.No powerWhite elephant,0.0,0.0,2017.0
I am Giving this tablet away to someone birthday sup.,0.0,0.0,2017.0
It works great as advertised. I bought a Micro SD card upgrade and that works too.,0.0,1.0,2017.0
"Had to replace my sons lenovo android tablet and at the same time renew the warranty. Had a few options of brands to choose for the replacement. Lots of family suggested the Amazon even the best buy staff said it was the better choice not to mention the cheapest of the four brands to pick from. Well set up was a disaster. I wasn't aware that this tablet let's you put up to four names under one Amazon account, until after the initial account member name was completed. So now my 7 yr old has an Amazon account. Also didnt lime that i had to put in credit info for set up. And then had to go into settings to put a parental block on in-app purchases. Too many ad pop ups and thats just while it is turning on. In not happy with this tablet . It automatically backs up photos and stuff to an iCloud. I don't know what that is , how to access it, nor is there an icon on the screen for it. Also lots of unnecessary pages and icons all over the screen that can't be changed. My other sons tablet is in need of replacement and warranty renewal. I will not be replacing his with this product.",0.0,0.0,2017.0
Very nice....some of the apps were hard to open at first...but had to play around with....love it now! Would definitely buy more again.,0.0,1.0,2017.0
"At this low price compared to competitors, it's a convenient solution for a variety of applications. I keep it in the living room as a controller, having loaded the Harmony app to control activities and devices via the Harmony hub.",1.0,1.0,2017.0
Really enjoying using my Amazon Fire very easy to use so many different features and apps the graphics and the color on this tablet are so vivid and alive I bought this tablet on sale not really knowing nothing about Amazon Fire but I'm glad that I did!!!,0.0,1.0,2017.0
Overall satisfying tablet. My wife loves it and uses it almost every day! Would recommend getting a case and screen protector.,0.0,1.0,2017.0
I really love the kindle. Great for the price. And u can add a memory card for more storage.,0.0,1.0,2017.0
Its good for going on the internet and doing minor things. Some of the pictures on the internet have been enlarged to look out of focus.,0.0,1.0,2017.0
The Amazon fire tablet has alot of features im very pleased with it.,0.0,1.0,2017.0
The Kindle Fire I purchased at Best Buy is awesome for people to read books online and search the web. It is one of a kind!,0.0,1.0,2017.0
"I hadn't bought an ""updated"" Kindle in quite a few years, so as the battery on my old one wasn't holding a charge very long, and searching or downloading anything became a half-day event, I felt it was time. So, off I went and purchased the latest 7"" screen Kindle Fire, and holey moley what difference. This new one is incredibly fast, has a beautiful picture, amazing capacity (plus a SD slot for expansion), and a two-way camera to boot! I'm still learning all the new bells and whistles, but so far this has been great and looks like the beginning of a beautiful relationship!",0.0,1.0,2017.0
"Great for my 5 year old, but battery only lasts 7 hours if it's not being used!",0.0,1.0,2017.0
Love my Amazon Fire tablet because it's not too small and not too big. It's just the right size. It's light weight and the resolution is very good. I recommend it highly.,0.0,1.0,2017.0
The product is relatively inexpensive but the performance could be better.,0.0,0.0,2017.0
It's very nice tablet my kids love it and i am very happy,0.0,1.0,2017.0
Recommended by staff member when I asked for help. Love the size and ease of use. Just what I was looking for.,0.0,1.0,2017.0
"the internet server SILK is not compatible with free wifi on southwest airlines and I bought it to use on the plane. also I cannot hear the audio even with the sound all the way up on the plane. so I don't really need it since I have a computer , iPhone and kindle at home.",0.0,0.0,2017.0
I bought this for my grandmother and she can't put it down,0.0,1.0,2017.0
I love this product it very great for my son. My son educational apps on here,0.0,1.0,2017.0
I like the size! The screen is perfect for my online reading textbooks for school!,0.0,1.0,2017.0
Got one for my kids and they love it! It was super easy to set what apps they could have access to and stream prime shows. Not a huge fan of the Amazon app store compared to my android phone.,0.0,1.0,2017.0
"This tablet is your best deal for the money. Since it uses an adaptation of Andriod made by Amazon, it is technically possible to install Google Play app store without routing the device, if you read a bit online, making this tablet probably your best buy if your budget is tight. Absolutely recommended.",0.0,1.0,2017.0
Love Kindle! Thanks for creating this gem! Granddaughter loves it,0.0,1.0,2017.0
"This is a great tablet with all the access you need. It has a decent resolution and can be used to play games, connect on social media, listen to music and watch movies.",0.0,1.0,2017.0
I got these for my kids Christmas present and there perfect for them. They download their games on to them and play during road trips and also download learning apps from school so they can stay ahead.,0.0,1.0,2017.0
Very versatile and can be great for kids & adults.,0.0,1.0,2017.0
"Pros: Light, easy to set-up if you have an Amazon account, parental control, good use for little ones, excellent camera qualityCons: Touchscreen can be sensitive at times",0.0,1.0,2017.0
"Got this around black friday, for a great price, Been happy with it and will be buying my son one as well.",0.0,1.0,2017.0
Tablet has been everything I expected it to be. Much better then the previous tablet I had.,0.0,1.0,2017.0
Good tablet to share with a child as two accounts can be set up on the device and content can be controlled easily.,0.0,1.0,2017.0
They make a great child proof cover and the battery life is descent so far,0.0,0.0,2017.0
My grandson had an older Kendall and I bought him a new were one and he loves it and it's a wonderful device,0.0,1.0,2017.0
bought this tablet for a first time user the price was right the quality was good,0.0,1.0,2017.0
"This tablet is great especially for a child. Granddaughter is responsible but accidents do happen so I didn't want to buy her an iPad till I saw how she did with this. After playing with her fire and being able to download so many free games, she informed me that she does not need an iPad. Needless to say she is very happy and so am I. I like that I could buy the smaller gb one since you can add an sd card to it, to increase the storage. This is really a great purchase.",0.0,1.0,2017.0
One of the worst purchases or investments you could make for technology.,0.0,0.0,2017.0
