text,stars
"This may be my new favorite sushi place in the greater PHX area. 

We were greeted and seated quickly. The food came out lightning fast. The food quality and flavor was excellent. 

Ambience was ok -- noise level was pretty loud, but it was packed, and there was a table of four women behind us who were cackling at such an improbable volume that we realized the true noise level of the restaurant once they finally left. 

Prices are a little on the high side, but you get what you pay for. 

The service was just fair. The staff was not particularly friendly. As the plates of appetizers & finished sushi piled up, no one who worked there (including our server) felt it was a good idea to clear the table. It got kind of embarrassing for a while before our server finally decided she would lower herself to that of a busgirl. Not a deal-breaker, but no question the staff would benefit from more training and an attitude adjustment.

Do get the Asian BBQ ribs. Best we've ever had!",1.0
"YUM!  ARE YOU LOOKING FOR HAWAIIAN SOUL FOOD????  Every one of my Hawaii-Vegas relatives has recommended Island Flavor.  Its the food you ate at your Aunties house.....but only the good stuff, lol!

We regularly order a pound of pokè and the chicken katsu - its enough for hubby and I to share and also have a few bites the next day.  SO MUCH FOOD!

Occasionally they have signs for pre-ordering kulolo amd poi, flown in fresh weekly from Hawaii.  Next door is a Hawaiian shop carrying favorite drinks and snacks - even Locals slippers!",1.0
Iam very happy with the outcome of my hair. Jessica saved my hair. I came in on short notice. She opened her door to me with a smile. I tried to do my own hair and I really messed it up. She told me what I needed to do. She just didn't try to take my money and damage my hair even more. She made sure that I was happy with the outcome and she did. She made my hair beautiful again. I would tell anyone to go to her she is amazing at what she does. I will be flying to her every time I need my color fix.. Thank you so much Jessica.,1.0
Kira did an amazing job on my mom's hair. She also did a deep conditioning treatment on me. She made sure that our hair was styled and cut exactly the way we wanted it. She was very sweet and nice to talk to. I would highly recommend seeing her. She is very talented.,1.0
"OMG this place is the best!!! Been here twice and both times top of the line in sushi, sashimi, service, consistently excellent.",1.0
"Fluffy, light, airy, delicious. What else do you need to know? I mean its donuts dude. Yelp don't lie.",1.0
"Just got my truck washed here today, for the $65 special for the platinum wash and carpets washed. Manager was a really cool dude.

Shout out to Laron(sp?) doing the detailing. He took about 1.5 hours to do my carpets \/ finish the platinum wash but he was extremely thorough!",1.0
"It's a low key authentic English pub that's nestled in the middle of Chinatown, where the staff can cheer you up (or the video poker machines) if you had a long day at work, especially Christine, she's one of a kind!",1.0
"Good Thai food look just like the pictures in the menu. Smart decorations , price is fair.",1.0
Probably the best Indian food we have had in Phoenix after living in Dubai for 5 years. Wait staff is efficient and friendly. Dal Tardhka and Tandoori is good. It was a bit strange being entertained with a belly dancer and Arabic music though. Would be nicer to have Hindi music and bharatnatyam dance.,1.0
"You know what?! Although pho bang New York remains my favourite, I give this place a solid 4 stars. The resto is situated in a chomedy strip mall right next to the Adonis. Seating was cozy, restaurant presented as very clean. The waitress wasn't very helpful in suggesting the dishes, however, I vaguely knew what I wanted. I originally came because I was craving a healthy, oriental soup... That's when ""Vietnamese pho"" came to mind! I ordered the tonkinese grilled chicken pho. I have to say, the extra large is HUGE for the price! Soup was generous in chicken, vegetables and vermicelli noodles as evidenced by my picture. I definitely left this place feeling full, satisfied and remain with a heavy pocket.",1.0
"Apple and bacon pie with maple ice cream. 

Now that I have your undivided attention, let's start at the beginning. That was my dessert. 

L'Orignale is hard to find if you don't have binocular vision. It's just round the corner and into an alleyway off Rue Notre Dame (Rue Saint Alexis) in the Old City. 

This place is the perfect combination of a métis voyageur's cabin with a demon craft cocktail bar. All the waiters are dressed like Paul Bunyan with their checked shirts and all. 

The food is French and Canadian wilderness. Hearty yet imaginative. Not afraid to take small yet appreciated diversions to excite the palate. 

I knew what I wanted before I even walked in the door thanks to the street-side menu. Rabbit and foie gras parfait followed by a leg of venison steak chop whatever with a rossini sauce. I'm not going to rant on about either. 

I lie. The parfait was creamy as heck. But that was never apple jelly with it as the menu claimed. My napkin looked like Sweeney Todd's afterwards. I suspect a raspberry compote or A negative. But it was subtle, not gory. 

And the deer limb: it really looked like a tomahawk steak and claimed to be 18 ounces. But best of all, I was never asked how I wanted it. I approve. The chef should always decide how I want it. And how right he\/she was. The venison was between medium rare and medium rare. Never chewy, just the right amount of give. And not a whiff of gaminess which surprised me but did not disappoint. 

Back to the bacon, maple and apple action. It finished me off. Like a British pork pie of apples and cubes of meaty Canadian bacon (as we like to call it sour of the border) with a delightful dollop of maple ice cream on top. All I wanted was a private room where I could sink my face into it without all the judginess. 

Please come here. Say hi to the Lumberjacks from me.",1.0
First time.  Had a wonderful experience getting a mani\/pedi.  We looked over the Atrium it was as if we were on vacation.  The technicians were very warm and welcoming.  We would go back.   Thanks,1.0
"Great place, friendly workers easy to get along with. Annoying kids but you get that everywhere.",1.0
Dr Puetz is great. No appointments necessary and I've never had to wait more than 2 minutes. I always walk out feeling better. Highly recommend!,1.0
"If you have to have oral surgery Dr. Carlos Letelier  and his staff are an exceptional choice.

Had to have two wisdom teeth extracted and I must admit I had much anxieties in anticipation of the surgery.  My dentist Robert Earl referred me to Dr. Carlos Letelier.

As soon as I walked into the reception\/waiting room, a tastefully decorative 30 ft Christmas quickly caught my eye. The rest of the room had rich warm decor with heavenly angels placed in various areas.

The office staff, unlike other office's, were in business suits attire. I was greeted in anticipation warmly and expeditiously. Within a few seconds upon my arrival,  I was escorted  to the x-ray   equipment that was able to take an x-ray of my whole mouth in 20 seconds.  Amazing! No  discomfort whatsoever.   Then whisked away to view a short video explaining my procedure.  

After the video I met Dr. Letelier who gifted me with a small Christmas stuffed toy.  (A very warm greeting)

Dr. Letelier went over my my procedure with the recent x-rays and answered all my questions.  I felt I was in good hands.  After signing a few papers,  immediately I was taken to the operating area.  The medical team  preparing me worked like a fine tuned clock and yet still maintaining a friendly kind atmosphere. 

I was to be put under for the procedure,  which according to my husband took about 10 minutes.  

It is now a little less than 24 hours after surgery and I have no pain, minimal bleeding, and very little swelling.  
I have had several surgeries in the past, but this by far was the most efficient, fast, and flawless experience I have ever had.",1.0
"Oh My Gosh........My Boyfriend & I were in Phoenix for my birthday. We made our ""too do"" list and decide to checkout ""The Keg"". Not only was the atmosphere great the food was absolutely delicious! Our waiter was very friendly and ask if we were celebrating anything special and once he found out it was my birthday, he brought out a beautiful and wonderful large slice of cheesecake.

We really enjoyed ourselves and hope to go back again next year.",1.0
"Messini's is a classic case of a restaurant with excellent food at a great price....with sub-par service you have to suffer through. I go to this place quite a bit, so I clearly have made my choice in priorities! Honestly, the pitas are so good, the Greek fries are delicious, same with the salad, and the beer is cheap. But be prepared to sometimes be forgotten about, receive the wrong order, and not get any modifications honoured. Can't say it isn't worth the delicious (and cheap) food though!",1.0
"Passports or family portraits? I recommend Photo Express for both!

While traveling through Edinburgh, we found out our lawyers needed passport\/visa photos from us ""toute suite"". We found Photo Express online and Toby had great reviews. Now we know why! 

Service was top-notch with a genuine care for the finished result. He even used a light reflector screen (placed beneath you) to get a beautiful sheen to your skin! Nice touch. I also loved that he took multiple shots and showed them to you (for approval) before you even leave the chair. 

I also was impressed with how Toby was able to make us smile naturally with his quick wit and disarming charm. Judging by the fabulous family portraits on the walls, it's clear that he is a talented photographer. It's no small thing to get an entire family smiling naturally but he seems to do it easily! We experienced that without even posing for a family portrait. 

Passport photos are already dreadful but Photo Express was a pleasure!",1.0
John Wilcox is a competent and honest plumber with fair prices.  He clearly explains the plumbing issue and what needs to be done. Highly recommended.,1.0
"This food will make everything right again what has been wrong in your life. 
Best kept secret in this town, very popular with, well, Korean people, for good reason. 
The food is delicious, beef is amazing. Some reviewers seem to have objections to the decor, but that is one of things why I feel incredibly comfortable here. Nobody mentioned what exactly bothered them, so I'll explain why I love it: warm light, calm feeling, soft music and NO TV, no people who go for dinner with their cellphone and have loud explanations what they are eating either. Luckily YELP offers a category for that that helps me: ""romantic ambience"", there you go!
Plenty of side dishes, various pickles, and to mention that: for me the portions tend to be too big to eat all at once, but for fairness I have been just once here for lunch and it's a while ago so I can't recall if the portions were any smaller or not or if there was a long wait, nothing of that sort some to mind, evenings are without any issues for what I require.
Staff is polite, friendly and professional (don't take that for granted in this city!) and prices are very reasonable for what you get.
Oh, huge parking place is there too, and yes it is in Cleveland's China town, someone mentioned he or she felt not safe, well dear, if that worries you then never go at night down on Coltman Road in Little Italy, your chances of getting mugged are probably twice as high there, at Korea House all you need to do is go straight from the door right to your car on a well lit parking place, I hope you'll be fine, I think you'll be.",1.0
"Best hot dog I've ever had. HANDS DOWN! One thing I will say is be aware of the Dragon Kimchi dog. I enjoy spicy food and it was by far and away the spicest thing I've ever had. 

Can't wait to go again!",1.0
"We flew into Vegas on Friday night and Saturday morning this is where we went.  We had both picked it out on Yelp before our trip and it did not disappoint.  
We arrived at Bouchon at 9:30am.  We were told it would be about a 20 minute wait and they would text us when our table was ready.  We were able to walk around a gift shop a few step away while we waited for our table.  We were texted almost exactly 20 minutes later and were seated at a table for 2.  I was on the booth side and my boyfriend sat in the chair across from me.  
Their champagne cocktails looked delicious, but as much as I love champagne it does not love me, so I opted instead for the Bouchon cocktail.  It was good, but not great, and VERY strong.  I didn't end up finishing it.
The bread service they brought out was amazing.  It was 4 small rolls attached together with butter and jam.  Seriously, I could've eaten this and it could've been my meal and I would've been happy as a clam.  I'm drooling just thinking about them.  
For my entrée I had the waffle with apples pecans, and cream.  It was heavenly.  The apples and fresh pecans gave the waffle a freshness element instead of pure sweetness.  The apples were cooked, but not overcooked and not saccharine sweet.  However, I did find that syrup was totally unnecessary. 
My boyfriend has the Croque Madame.  It was awesome.  The sauce on this Croque Madame was out of this world and bread was delicious.  His fries were also very good.
The ambiance here is great.  It has a great French bistro feel and was nice and romantic. We did not have a bad meal in Vegas, but this was definitely one our favorites.",1.0
"Chocolate statues. Free samples. Chocolate overload. Easy to see while passing through or visiting new York hotel. 4 floors of chocolate goodness. 

This is a tourist attraction and a stop for some guilty pleasures while in Las Vegas.  Who doesn't stop to see the statue of liberty made out of chocolate??? It's a must in Las Vegas and everyone does it. Even if they have done it already...who doesn't want to stop for the chocolate options here. 

You can find hard to find chocolates here. Or any of your Hershey chocolates in bulk. Mix and match. There's always something to buy. I really love their mini dessert counter offering chocolate desserts. Just don't go too crazy. All that chocolate dies melt pretty fast in the Vegas heat!

I love how everytime I visit I get free chocolate samples. Once they were giving out smores too!

But somehow I always regret my large purchases because they always melt a bit in the dessert heat. And come home a bit deformed and melted. But always tasting great. Caution...make sure you plan your visit here at the end of your trip!!!",1.0
I just picked up a few basic rolls. First time since they reopened. Really outstanding. Great flavor and exceptionally fresh. Next time I'll stay for dinner. They made a very good first impression.,1.0
Joi is amazing! She's so sweet and funny and makes the time you're with her very enjoyable. My mani\/pedi took about 1 1\/2 hours and cost $55 and was completely worth it. Joi and her daughter Jolyn have a little suite in the Body Spa Salon. It has 2 nail stations and one pedicure station so you will most likely be the only one in there and will get tons of attention. They have every nail option you could want. Will definitely go back!,1.0
"I have purchased 4 cars from here and have always been happy with the service. I just returned from a long drive from Northern California and began having car problems on the trip so I took my car into a Honda Dealership in Valencia. I was told the Mass Air Flow sensor was out, but none of the dealerships in the entire Los Angeles area had the part in stock. They cleaned out the part and assured me I could drive on safely to Phoenix. The car continued to have problems, was difficult to start, and kept losing power. I called Tempe Honda and spoke with my service advisor Ken Smith. I explained what was going on and exchanged calls with him throughout the trip. Ken checked in on me several times, and went out of his way to find me the replacement part so I could finish my trip safely back to Phoenix. He went above and beyond what I expected. Ken has always provided top notch service and truly cares about his customers.",1.0
"great restaurant, authentic cuisine, and awesome customer service! People at kitchen are super fast and food comes right away. I have tried most of their items and dont know which is the best, but will just say all of it wow. thank you guys!! By mistake i put a bad review thinking of a different restaurant, but its already deleted and placed on the right place :) .. Island Malaysian cuisine is the one and only! thanks again",1.0
Spa7 is awesome. Had my 1st mani-pedi done as part of a girls weekend. Everyone was super nice and helpful. Felt very spoiled and pamper. The manicurist (Raymond) was very attentive and made sure that my mani-pedi was what I wanted\/expected. One of the best part was that they have bar service. There is nothing more relaxing than a foot message with a glass of wine. Would recommend this place to friend and co-workers.,1.0
Absolutely heaven!!! These chicken strips are delicious and fresh. This is my favorite fast food place to eat. I have eaten at Chic Filet and I'm just sayin they definitely will give them a run for there money when they come to town. The restaurant only serves chicken strips with this delicious toast and special sauce. Oh don't forgot the Arnold Palmer...Yummy!!!,1.0
"Had heard about this restaurant for quite some time, so we tried this during Pittsburgh's winter Restaurant Week. We had three courses, however, our personal favorite was their mac n cheese. If it was socially acceptable, I would have smacked the table after my first bite, it was amazing. 

Really nice atmosphere, somewhat difficult to find because you have to walk into the theatre. Definitely more upscale.",1.0
"I love how my owl turned out! My first tattoo done by Jay, it was such a good experience! I'm ready for more tattoos and I will definitely be back for more!",1.0
I went through my home warantee and they set up my appointment with Cool Blew. Will came out to take a look at my air conditioning. He went above and beyond to figure out the noise issue. He checked out the whole AC system and made sure everything was function properly. He showed me areas of concern and things that would help my system cool better. He went above and beyond what he needed to do. I will definitely use this company again with any future needs.,1.0
"There are a lot of things to love about Las Vegas, but perhaps my favorite is its in-your-face artifice.  Carbone is a perfect example of this.  It's only been open for 8 months or so, but it proudly flaunts a totally phony sense of history.

Sorry, Carbone, but I see through your act.  Even with antique chandeliers and Noo-Yawk-accented staff, you're still in a trendy hotel-casino on the Strip.

Artifice aside, Carbone is actually quite lovely.  I dropped by on a Saturday night for dinner at the bar -- which is a good option if you're can't score a reservation.  (The dining room was packed solid, but the bar wasn't busy at all.)

The bartender wasted no time taking my drink order (Pinot Grigio -- my happy wine) and bringing me a whole array of complimentary goodies to nosh on, including an enormous breadbasket (with traditional, pizza, and garlic breads), pickled cauliflower, salami plate, and parmesan pieces freshly chipped off a giant slab.  It was all very over-the-top, and it put a smile on my face.

Next, I had the beets siciliana -- a simple but delicious dish of red and yellow beets.  This is also a nice, healthful alternative to the richer, more gluttonous items on the menu.

For my entree, I had the spicy rigatoni vodka, which I enjoyed, but not as much as the beets.  I was actually taken aback at just how aggressively spicy the sauce was, and the pasta itself was a bit overcooked.  

For me, even okay pasta is still enjoyable, but the main reason I was annoyed by the pasta dish is that Carbone's prices are completely out of control.  I completely understand that the Strip is a high-rent district, but charging close to $30 for a small handful of simply prepared pasta seems ridiculous to me.  I guess that phony sense of history costs mad money to maintain.  

Despite my cynicism, Carbone is still a fun and tasty place for a night out.  As I was leaving, the bartender brought out some complimentary marzipan-like cookies, which were a nice touch and made me want to go back.  Maybe it's not all artifice around here.",1.0
Chicken tacos #4 should have got $5!!! Thank you Crystal the best waitress @ Green Valley.,1.0
"I returned the car to this location (pickup was from somewhere else), and apparently they moved to the basement of a building which was so tough for us to find. We spent around 20 minutes to drive around before finally locating the building, so this is something you will need to be aware of. Despite of the hassle, the service is OK, especially it provides a free shuttle towards the YTZ airport. We are impressed by the friendly driver of the shuttle (I forgot the name).",1.0
"Its been a long time since i was at a Red Lobster restaurant, but i dont think i will wait this long again to visit next time.  Let me start by saying the service was attentive and very good.  I had the grilled chicken and shrimp with rice and a baked potato.  I was very impressed.  The shrimp were nicely cooked while the chicken was very tender.  The rice had lots of flavor and was very pleasing to the pallet.  The baked potato was a bit small in my opinion but still very good, and loaded with butter.  The other entrees  at our table were the fishermans feast which had a nice assorment of various seafood items, the lobster linguini, and their peppercorn steak.  Everyone was pleased with their meal, although i didnt have the opportunity to reach across the table and sample them, i think thats frowned upon by some people ;)",1.0
"Went there for the first time in decades.  The chili relleno was delicious. My server, Julie, was friendly and very helpful in answering my questions about ingredients and suggesting items that would suit my needs.",1.0
I've been going here for awhile now for eyebrow wax and love it! Such a great atmosphere and welcoming staff as soon as you walk in the door. The desk greets you with a friendly hello and offers hot tea or water. Aubrey does a great job on my eyebrows and is super nice! Great place to come to!,1.0
"Wow is all I can say! Envoy was above and beyond amazing with his customer service and professionalism. Came in for a busted tail light and was extremely satisfied with the process from the beginning to the end, did not expect this kind of service from an auto part repair company. We told Envoy that we had an emergency we needed to attend to and he made sure to get us in as quickly and efficiently as possible and he even had the mechanic put the washer fluid we bought in the car. Highly impressed and I will be coming back.",1.0
Only have wonderful things to say about Dr. Renee Haberl and her staff here at Mountain View! I have been having some pains on my left hip and knee and I went in to Alleviate the pains. I felt comfortable from start to finish. Front staff was extra friendly and welcoming and Dr. Renee fixed me up quickly and has relieved me from my pains on my hip and knee! Would recommend all their services to anyone!! From deep tissue massages to alignments come get it all done at this wonderful office!!,1.0
I went to The Hash Kitchen a few months ago and really enjoyed it.  Food was good and the service was excellent.,1.0
"We make a point to stop here whenever we visit my sister in Madison. I've probably eaten here more than 5 times and it's been great. I'm gluten-free and I've enjoyed numerous menu items on their breakfast, lunch, and dinner menu selections. I always eat a cupcake with my gluten-free son too. Delicious and never any ill-effects. We will be back! :)",1.0
"I go here all the time, fast drive thru service, not bad at all for for Wendys, they are generally not to busy, therefore the line up goes fast compared to the tim hortons line up on the other side, never had issues here been going close to 16 years now ever since they opened",1.0
"I went to an event where the food was Kosher. Usually for me, this means bland and unappealing. But Chef Mark food was exceptional for Kosher and non-Kosher. 

First, It was visually appealing - lovely colors, layout of the food, and so on. Not the usually tan\/brown that you get at these events.I even took photos thinking I would somehow re-create it (yes, that is never going to happen but I can pretend). 

But even better was the taste. While I am a really good baker, his Brownies are the best I've ever had. Extremely moist and tasty I thought I had would have one, but soon was trying to hide the dish from everyone else. He also had an quiche\/egg dish which was a piece of heaven. It quickly disappeared. 
And there was a lot of food! So while people had multiple servings, there was still food left out. So Mark dropped it off for a homeless shelter. So not only a great Chef, a man with a big heart. 

I love, love Dancing Chef Catering and will recommend him to all of my clients.",1.0
This was my first time visiting Cantina since they moved and I enjoyed it. The decor was nice. I had the El Vaquero quesadilla to eat and it was pretty good. I also had a margarita and maybe I should have ordered top shelf (or no ice) because I didn't really feel like I was drinking alcohol. It does seems like they are a little onion heavy because there were onions in the queso (a first for me but kinda good) and I had a great deal of onions in my quesadilla so be mindful of that.,1.0
"My husband decided he wanted a fish tank (Jan 2014), so after doing some research we got our supplies and headed to Pisces. We met Nathan who was incredibly helpful with picking out the best fish for our tank parameters. We still have six of our original purchases from them over a year later!",1.0
"Our water heater decided to go KAHPUT and so my husband made the call to George Brazil. It was after hours when he called and their service man returned our call right away. He was willing to stop by but advised us it would be after midnight. My husband decided since it wasn't ""urgent"", we could wait until morning to be scheduled. It was 7:30am and  said they will have someone at our home between 10am-2pm and will call 30min prior to their arrival. Wow! Super impressed on how prompt and professional they are. Luckily, we just needed new parts for our water heater and within 1.5hrs, we had warm water again. Our service man, Paul G., was very proficient and explained our warranty, which we were very proud to hear. I'd recommend them to anyone! Thank you again for taking such good care of us.",1.0
"The food was... AMAZING!! The decor was fabulous and unique! Everyone had a smile on there face super happy! And helpful!! I also noticed that they have fresh coconuts to drink out of so if you like coconut milk, definitely a great place to get your Hawaiian dream on. Will definitely go back to this place more often!",1.0
"I was searching for a nail salon in Rocky River, and the previous Yelp reviews led me to Victoria Nails. I was beyond-happy with my gel manicure and eye brow wax! My nail technician (I wish I caught her name!) did such a great job, and really took her time to make sure my nails were exactly how I wanted them. Ditto with the woman who did my eye brows The salon itself was very clean, and the prices are fair. My experience was definitely a 10\/10! **Just a heads up - they only accept cash tips!",1.0
Bruno was recommended to us by a good friend and they did not stear us wrong.  One of the best pizzas we have had in a LONG time.   The sauce was so Good and the staff was great.  On little surprise was the Cesar salad. The owner shared that they make all their own dressings so we had to give it a try Spook good. Give Bruno a try and the only problem you'll have is trying to figure out when to return to try something different.,1.0
"Couldn't get more authentic ""New Mexican"" food anywhere else I have been in AZ. I was born and raised in NM and this place is awesome. Service was also great! Get the Chile Relleno if you want to really feel the burn!!!",1.0
"This is one of my favorite go to places in the southwest. I order takeout at least once a week! They are consistently delicious! My favorites are Penang curry, spicy eggplant and seafood wonton soup. The noodle dishes are always great too.",1.0
"I heart Smoke! The restaurant is very welcoming with its hipstery decor. My favorite tacos are the chicken apple and migas. All of the sides are excellent. I've been here many times as I live in the neighborhood, and the quality is consistently good. The wait time for a table is dicey (not sure if\/when they'll begin taking reservations) and the wait time for food is a tad long, but so worth it. Meow!",1.0
"The menu here is surprising considering everything is $5! You have burgers (with a side!), sandwiches, wings, salads. The thing that really surprised me with Queen St warehouse is that they don't skimp out on the portions regardless of the cheap price! All the meals are regular sized and for the average person one dish may be sufficient (for me however, no). 

My favourites:
- Turkey sandwich on cranberry bread: delicious. Lighter tasting. Seasoned well and even comes with fries or salad!
- Goat cheese salad: this one surprised me. The amount of arugula in this baffles me since arugula salad is quite pricey at the supermarket.
- Burger and fries: can't ever go wrong with this combo

Don't recommend:
- chicken waffle sandwich: I believe this is a brunch special only but this one is a tiny portion and they charge extra for the maple syrup.
- fish tacos: this one wasn't that great because the fish in it was so small and I felt like it needed more in it (still fine for $5 though)",1.0
Mexicain authentique savoureux. Service amical. Bonne musique. Came for lunch can't wait to come back at night and feel the party vibe.,1.0
Good prices. I don't feel ripped off or taken advantage of because I'm a woman and live in a college city.,1.0
"My sister used to get her nails done by Leslie two years ago at fantastic nails, recently my sister remember Leslie saying she wanted to open her own salon so we googled Leslie's nails and we found her salon! We went there yesterday, I got a full set with gel color. Johnny put on my full set and buffed and shaped them. Now normally I have an issue with the shape of my nails, no one can ever get them perfect. I like my thin and square, Johnny shaped my nails perfectly.. And he was very quick, they looked amazing. Leslie did my gel color, which was as well done perfectly. After I got the full set, I realized they were to long for me so I asked if maybe they could shorten a little. (which I know is annoying bc filing gel can make it lift) but Leslie filed them down and shaped them back to perfect and even applied another gel top coat for no extra charge. My nails were 40. Which usually I pay 55 for full set with gel. Also, their customer service is incredible. It's like being a part of a family. This is most defiantly my new nail spot!",1.0
"Yay I'm a fan describes my feelings about this restaurant well.  My boyfriend took me here for my birthday dinner after it was highly recommended by a work colleague (her girlfriend is the head chef so I had high hopes!). The restaurant is small, even by Edinburgh standards so booking is essential. There's maybe enough tables to seat about 20 but it's a cosy atmosphere not w cramped one. The service staff seemed helpful and our waitress was definitely super friendly which made the evening a really nice experience.

We kept things simple and ordered the feta and pistachio dip and bread with dukkah and oils to share while we waited for our birds and beast platter. The feta dip was incredibly moreish to the point I'll need to try and recreate it at home. The bread with oils was tasty as well but the feta just really stood out. After a bit of a wait our platter arrived and I wish is taken a photo as this was no small feat ahead of us! The platter is made for two to share but could easily feed four as there's two hearty portions of everything. The platter had piri piri chicken wings, slow cooker ox cheek, a pulled pork croquette, beef shin with wasabi grilled cheese, baked beans, and Asian coleslaw. For someone who's not a massive meat eater I was a bit overwhelmed and barely made it through half of my portion.  Everything was super tasty with a nice spicy kick but I was just defeated. Thankfully the waitress offered to wrap up any leftovers we wanted so I got to take home my chicken wings and ox cheek. 

After a bit of a rest we shared the cheese platter for pudding with a peppermint tea for me and an amaretto coffee for the boyfriend. The cheese is from Mellis so it was of a standard I'd expect and the chutney was quite nice as well.  After a super filling evening we paid and left to waddle ourselves home. I definitely enjoyed three birds and will be back to try other items on their menu but I think it would help a lot if they cut down the size of their sharing platters as they're just too big for two people.",1.0
Showed as promised for both the estimate and to perform the work. Work was done completely and in a timely manner and they cleaned up their mess when done. 2 year warranty and I couldn't be happier with their service. Very professional! I highly recommend!,1.0
"I love this little place. I ate here almost every day the week I was working on Danforth St. The owners are really friendly, the service is speedy, and the sandwiches are really fantastic. Highly recommended!",1.0
"Seeing Celine Dion here was amazing! It didn't take terribly long to get in or to get a drink. We got there right around 7p for a 7:30p show (which didn't actually start until almost 8p - that is the reason I'm taking 1 star off). Our seats were in the front orchestra off to the right and we had a good view of all that was happening on stage. Obviously the middle front orchestra is the best location to be, but we had no complaints. I had no idea that this theater was actually built FOR Celine Dion 13 years ago as she was the first residency they ever had. We are going back day after tomorrow for Elton John - looking forward to enjoying that performance as well!",1.0
"I went to breakfast with some friends at the Morning Glory  (The Farm) after a hike on South Mountain last Sunday. It's been awhile since I had been there and noticed the new picnic tables and how they all matched, loved it!!! We were quickly greeted by Barbara who did a fantastic job from start to finish!! No chasing her down. She was on it! The coffee and food were great as I remembered. A place to add to your must go list.",1.0
"I LOVE this place! 

It's fun, casual, youthful, modern, stylish,  fast and inexpensive!  It's really one of those places no one in my family (incl.  extended) complains about going there,  and we have some real negative Nelly's.  I love a bunch of great dishes there.  The service is great, staff friendly and knowledgeable about the food so they can help you choose.  I would recommend this place without hesitation.  Bon appetit!",1.0
"I got a wonderful MAC gift card from my husband for Christmas so we went to get some goodies at the Town Square location. A wonderful young lady named Bertha helped me find colors that would match me perfectly and showed me some awesome techniques on how to get my eyebrows to look a bit nicer. She was AWESOME!!! Everyone is always so friendly here when we go and very helpful! Highly recommend this location and Bertha will be my ""go to girl"" when I stop in for more goodies!!!",1.0
"This was one of the best steakhouses I've ever been to.  Although my husband and I both ordered seafood instead of steak, the seafood was excellent and very fresh.  The crab cake appetizer was the best I have ever had.
What really made it fun was our waiter, Mike Muhamed.  He was funny and very knowledgable about the menu.  His recommendations were spot on.  I would go back there in a heartbeat.",1.0
"Beef Schwarma pita was sooooo good. They use good cuts of beef! My sister got a chicken one, and it was a lil dry, but all the ingredients combined to create a delicious meal. Very impressed on my visit to this town. Service was quick too. The front door was a little heavy, but that is irrelevant to the review.",1.0
"Dr Glyman has cared for my entire family throughout the years. His expertise, training and skill is like no other. Thank you Dr. Glyman for always making yourself available. Thank you for your confidence and vast knowledge. Thank you for being there when you were aware I have been in the hospital and didn't hesitate to visit. You seem to make everything ok. Thank you for being you. Dr. Glyman you are most appreciated.",1.0
"For those who don't already know, I have been on a hunt for the best AYCE sushi in Las Vegas. While I still have a few more places to visit before my quest can officially become complete, I can say that this is by far the best AYCE sushi house I have gone to-date. 

Telling from my experience as well as what other reviewers say, this place is always crowded with people. We sat in a small table in the center of the restaurant and we could definitely feel how busy all the waiters were getting orders around in a full house. Although there were so many customers, my date and I got out orders at a quick pace. 

The waiters and waitresses were also the most welcoming and personal out of every restaurant I've encountered so far. When a dish was served, they would always wait to see my approval before going back into the question. Someone was always there whenever I had questions to ask, and they always constantly asked me if I ever needed anything or if the food was good. 

Yes, the food was actually very good. As you may have already read, the fish to rice ratio was superb. The fish itself just screamed out FRESH, at least compared to other AYCE sushi joints. I was pleasantly surprised that they did half orders too. Not all sushi houses do that. 

One thing that I thought was very unique and cool was the fact that they put lemon on top of the salmon nigiri as garnish. It gave the salmon so much more flavor, and a bit more of a zing to it. If I ever have a salmon craving, I'll probably go here to satisfy it. 

I also liked that they had a wider array of flavored mochi ice cream. I always look for my favorite flavor, chocolate, but most places never seem to serve it either.

PS: They serve Tamago without the sticky rice! Pleasant surprise!",1.0
Can't beat the $5 movie Tuesday. The seats are nice they play current movies. No complaints here.,1.0
Saw the Yelp reviews called since we had an emergency. We had a leaking pipe in the wall in our bathroom and it was bubbling up the paint. The other companies we found couldn't come until tomorrow and we felt like it was necessary to have this fixed immediately before it got worse. Called at 9:30am they arrived at 11am. Quick service. My husband figured out that it was a screw that went through the water line when we went to hang a new bathroom mirror. My husband opened up the dry wall and the plumber changed the named and leaky pipe. The job cost $650 which I assumed seemed pricey although what needed to be done was handled quickly. We appreciate the prompt customer service. Since the job was finished we've been quoted a more reasonable price but there is honestly no price on piece of mind and the quickness that the job was handled before it worsened.,1.0
"Hand down, this is one of the best bakery in town.
The pastries are always fresh and delicious!
Great selection of food and sandwiches.
Serving Lavazza coffee is a very big plus for me.",1.0
"Consistently great food for the value!

The galbi bento was great as well as the variety of sushi we got was great. $10 Minimum for credit cards.I strongly recommend Oishii!",1.0
